Name,Price,Category,Color,Size,Rating,Reviews,URL,Image URL,Product Number
HEMNES 헴네스,"379,000",8칸서랍장, 화이트 스테인,160x96 cm,4.4,43,https://www.ikea.com/kr/ko/p/hemnes-chest-of-8-drawers-white-stain-80355695/,https://www.ikea.com/kr/ko/images/products/hemnes-chest-of-8-drawers-white-stain__0627346_pe693299_s5.jpg?f=s,80355695
HEMNES 헴네스,"329,000",6칸서랍장, 화이트 스테인,108x131 cm,4.5,17,https://www.ikea.com/kr/ko/p/hemnes-chest-of-6-drawers-white-stain-30355693/,https://www.ikea.com/kr/ko/images/products/hemnes-chest-of-6-drawers-white-stain__0651105_pe706673_s5.jpg?f=s,30355693
KOPPANG 코팡,"179,000",5칸서랍장, 화이트,90x114 cm,4.2,18,https://www.ikea.com/kr/ko/p/koppang-chest-of-5-drawers-white-70373261/,https://www.ikea.com/kr/ko/images/products/koppang-chest-of-5-drawers-white__0651174_pe706792_s5.jpg?f=s,70373261
JONAXEL 요낙셀,"40,000",선반유닛, 화이트,50x51x70 cm,4.3,8,https://www.ikea.com/kr/ko/p/jonaxel-shelving-unit-white-60431313/,https://www.ikea.com/kr/ko/images/products/jonaxel-shelving-unit-white__0678063_pe719175_s5.jpg?f=s,60431313
NIKKEBY 니케뷔,"89,900",2칸 서랍장, 그레이그린,46x70 cm,4.1,8,https://www.ikea.com/kr/ko/p/nikkeby-chest-of-2-drawers-grey-green-70439455/,https://www.ikea.com/kr/ko/images/products/nikkeby-chest-of-2-drawers-grey-green__0729042_pe738505_s5.jpg?f=s,70439455
LIXHULT 릭스훌트,"39,900",수납장, 메탈/앤트러싸이트,35x60 cm,4.7,18,https://www.ikea.com/kr/ko/p/lixhult-cabinet-metal-anthracite-00476521/,https://www.ikea.com/kr/ko/images/products/lixhult-cabinet-metal-anthracite__0914419_pe784005_s5.jpg?f=s,00476521
TYSSEDAL 튀세달,"399,000",6칸서랍장, 화이트,127x81 cm,4.8,4,https://www.ikea.com/kr/ko/p/tyssedal-chest-of-6-drawers-white-10357481/,https://www.ikea.com/kr/ko/images/products/tyssedal-chest-of-6-drawers-white__0627347_pe693303_s5.jpg?f=s,10357481
PLATSA 플랏사,"232,500",3칸서랍장, 화이트/스카트발 라이트베이지,80x57x73 cm,No Review,No Review,https://www.ikea.com/kr/ko/p/platsa-chest-of-3-drawers-white-skatval-light-beige-s69424596/,https://www.ikea.com/kr/ko/images/products/platsa-chest-of-3-drawers-white-skatval-light-beige__1017852_pe830984_s5.jpg?f=s,69424596
MALM 말름,"149,000",3칸서랍장, 화이트,80x78 cm,4.6,21,https://www.ikea.com/kr/ko/p/malm-chest-of-3-drawers-white-90354643/,https://www.ikea.com/kr/ko/images/products/malm-chest-of-3-drawers-white__0484875_pe621342_s5.jpg?f=s,90354643
KULLEN 쿨렌,"39,900",2칸 서랍장, 화이트,35x49 cm,4.1,33,https://www.ikea.com/kr/ko/p/kullen-chest-of-2-drawers-white-70355728/,https://www.ikea.com/kr/ko/images/products/kullen-chest-of-2-drawers-white__0651179_pe706791_s5.jpg?f=s,70355728
SMÅSTAD 스모스타드,"99,000",벤치+장난감수납, 화이트/화이트,90x52x48 cm,4.9,8,https://www.ikea.com/kr/ko/p/smastad-bench-with-toy-storage-white-white-s99389153/,https://www.ikea.com/kr/ko/images/products/smastad-bench-with-toy-storage-white-white__0918197_pe786134_s5.jpg?f=s,99389153
NORDLI 노르들리,"360,000",8칸서랍장, 화이트,80x99 cm,No Review,No Review,https://www.ikea.com/kr/ko/p/nordli-chest-of-8-drawers-white-s49336888/,https://www.ikea.com/kr/ko/images/products/nordli-chest-of-8-drawers-white__0857025_pe780873_s5.jpg?f=s,49336888
LIXHULT 릭스훌트,"39,900",수납장, 메탈/그레이,60x35 cm,4.6,110,https://www.ikea.com/kr/ko/p/lixhult-cabinet-metal-grey-80328678/,https://www.ikea.com/kr/ko/images/products/lixhult-cabinet-metal-grey__0644746_pe702934_s5.jpg?f=s,80328678
NORDLI 노르들리,"150,000",3칸서랍장, 화이트,40x76 cm,4.3,3,https://www.ikea.com/kr/ko/p/nordli-chest-of-3-drawers-white-s19239836/,https://www.ikea.com/kr/ko/images/products/nordli-chest-of-3-drawers-white__0555302_pe660393_s5.jpg?f=s,19239836
PLATSA 플랏사,"177,500",2칸 서랍장, 화이트/폰네스,60x42x93 cm,No Review,No Review,https://www.ikea.com/kr/ko/p/platsa-chest-of-2-drawers-white-fonnes-s89325388/,https://www.ikea.com/kr/ko/images/products/platsa-chest-of-2-drawers-white-fonnes__0795539_pe766235_s5.jpg?f=s,89325388
JONAXEL 요낙셀,"55,000",수납콤비네이션, 화이트,25x51x70 cm,3,2,https://www.ikea.com/kr/ko/p/jonaxel-storage-combination-white-s19297416/,https://www.ikea.com/kr/ko/images/products/jonaxel-storage-combination-white__0703651_pe732273_s5.jpg?f=s,19297416
IDÅSEN 이도센,"169,000",이동식서랍유닛, 베이지,42x61 cm,5,4,https://www.ikea.com/kr/ko/p/idasen-drawer-unit-on-castors-beige-30320731/,https://www.ikea.com/kr/ko/images/products/idasen-drawer-unit-on-castors-beige__0613642_pe686434_s5.jpg?f=s,30320731
JONAXEL 요낙셀,"97,500",수납콤비네이션, 화이트,50x51x104 cm,No Review,No Review,https://www.ikea.com/kr/ko/p/jonaxel-storage-combination-white-s99297422/,https://www.ikea.com/kr/ko/images/products/jonaxel-storage-combination-white__0703641_pe732267_s5.jpg?f=s,99297422
HAUGA 하우가,"179,000",3칸서랍장, 화이트,70x84 cm,4.6,5,https://www.ikea.com/kr/ko/p/hauga-chest-of-3-drawers-white-60407290/,https://www.ikea.com/kr/ko/images/products/hauga-chest-of-3-drawers-white__0898777_pe782647_s5.jpg?f=s,60407290
NORDLI 노르들리,"80,000",모듈식2단서랍장, 화이트,80x23 cm,4,2,https://www.ikea.com/kr/ko/p/nordli-modular-chest-of-2-drawers-white-10471622/,https://www.ikea.com/kr/ko/images/products/nordli-modular-chest-of-2-drawers-white__0820212_pe775911_s5.jpg?f=s,10471622
HAUGA 하우가,"279,000",6칸서랍장, 화이트,138x84 cm,4.3,6,https://www.ikea.com/kr/ko/p/hauga-chest-of-6-drawers-white-60407308/,https://www.ikea.com/kr/ko/images/products/hauga-chest-of-6-drawers-white__0898785_pe782651_s5.jpg?f=s,60407308
VIKHAMMER 빅함메르,"89,900",침대협탁, 화이트,40x39 cm,4.7,10,https://www.ikea.com/kr/ko/p/vikhammer-bedside-table-white-80388974/,https://www.ikea.com/kr/ko/images/products/vikhammer-bedside-table-white__0569519_pe665930_s5.jpg?f=s,80388974
VITTSJÖ 빗셰,"39,900",노트북스탠드, 블랙브라운/유리,35x65 cm,4.4,20,https://www.ikea.com/kr/ko/p/vittsjoe-laptop-stand-black-brown-glass-80250250/,https://www.ikea.com/kr/ko/images/products/vittsjoe-laptop-stand-black-brown-glass__0176250_pe329143_s5.jpg?f=s,80250250
EKET 에케트,"100,000",수납콤비네이션+다리, 화이트 그레이터쿼이즈/목재,35x35x80 cm,No Review,No Review,https://www.ikea.com/kr/ko/p/eket-cabinet-combination-with-legs-white-grey-turquoise-wood-s69386085/,https://www.ikea.com/kr/ko/images/products/eket-cabinet-combination-with-legs-white-grey-turquoise-wood__0915068_pe784541_s5.jpg?f=s,69386085
SONGESAND 송에산드,"199,000",4칸서랍장, 화이트,82x104 cm,4.7,6,https://www.ikea.com/kr/ko/p/songesand-chest-of-4-drawers-white-40366790/,https://www.ikea.com/kr/ko/images/products/songesand-chest-of-4-drawers-white__0552196_pe658953_s5.jpg?f=s,40366790
GODISHUS 고디스후스,"89,900",3칸서랍장, 화이트,60x64 cm,4,2,https://www.ikea.com/kr/ko/p/godishus-chest-of-3-drawers-white-60433487/,https://www.ikea.com/kr/ko/images/products/godishus-chest-of-3-drawers-white__0721183_pe735627_s5.jpg?f=s,60433487
LACK 라크,"12,900",보조테이블, 화이트,55x55 cm,4.5,135,https://www.ikea.com/kr/ko/p/lack-side-table-white-10449909/,https://www.ikea.com/kr/ko/images/products/lack-side-table-white__0750653_pe746802_s5.jpg?f=s,10449909
RAST 라스트,"99,900",3칸서랍장, 소나무,62x70 cm,3.9,16,https://www.ikea.com/kr/ko/p/rast-chest-of-3-drawers-pine-60356219/,https://www.ikea.com/kr/ko/images/products/rast-chest-of-3-drawers-pine__0651178_pe706790_s5.jpg?f=s,60356219
HEMNES 헴네스,"279,000",3칸서랍장, 화이트 스테인,108x96 cm,4.5,11,https://www.ikea.com/kr/ko/p/hemnes-chest-of-3-drawers-white-stain-10355689/,https://www.ikea.com/kr/ko/images/products/hemnes-chest-of-3-drawers-white-stain__0152647_pe311000_s5.jpg?f=s,10355689
JONAXEL 요낙셀,"38,000",수납콤비네이션, 화이트,25x51x73 cm,5,1,https://www.ikea.com/kr/ko/p/jonaxel-storage-combination-white-s19297440/,https://www.ikea.com/kr/ko/images/products/jonaxel-storage-combination-white__0703664_pe732283_s5.jpg?f=s,19297440
BRIMNES 브림네스,"159,000",3칸서랍장, 화이트/반투명유리,78x95 cm,4.8,16,https://www.ikea.com/kr/ko/p/brimnes-chest-of-3-drawers-white-frosted-glass-10355415/,https://www.ikea.com/kr/ko/images/products/brimnes-chest-of-3-drawers-white-frosted-glass__0630804_pe694908_s5.jpg?f=s,10355415
NORDLI 노르들리,"250,000",3칸서랍장, 앤트러싸이트,80x47x192 cm,No Review,No Review,https://www.ikea.com/kr/ko/p/nordli-chest-of-3-drawers-anthracite-s59295222/,https://www.ikea.com/kr/ko/images/products/nordli-chest-of-3-drawers-anthracite__0786166_pe765403_s5.jpg?f=s,59295222
HAUGA 하우가,"408,000",수납콤비네이션, 화이트,139x46x116 cm,No Review,No Review,https://www.ikea.com/kr/ko/p/hauga-storage-combination-white-s79388692/,https://www.ikea.com/kr/ko/images/products/hauga-storage-combination-white__0917802_pe785991_s5.jpg?f=s,79388692
NORDLI 노르들리,"350,000",7칸서랍장, 화이트,80x122 cm,5,1,https://www.ikea.com/kr/ko/p/nordli-chest-of-7-drawers-white-s49208428/,https://www.ikea.com/kr/ko/images/products/nordli-chest-of-7-drawers-white__0555320_pe660403_s5.jpg?f=s,49208428
SONGESAND 송에산드,"179,000",3칸서랍장, 브라운,82x81 cm,5,3,https://www.ikea.com/kr/ko/p/songesand-chest-of-3-drawers-brown-50366841/,https://www.ikea.com/kr/ko/images/products/songesand-chest-of-3-drawers-brown__0552187_pe658945_s5.jpg?f=s,50366841
JONAXEL 요낙셀,"50,000",수납콤비네이션, 화이트,25x51x73 cm,5,1,https://www.ikea.com/kr/ko/p/jonaxel-storage-combination-white-s99306186/,https://www.ikea.com/kr/ko/images/products/jonaxel-storage-combination-white__0745781_pe743799_s5.jpg?f=s,99306186
IDANÄS 이다네스,"359,000",4칸서랍장, 화이트,104x118 cm,No Review,No Review,https://www.ikea.com/kr/ko/p/idanaes-chest-of-4-drawers-white-30458766/,https://www.ikea.com/kr/ko/images/products/idanaes-chest-of-4-drawers-white__0898851_pe782663_s5.jpg?f=s,30458766
JONAXEL 요낙셀,"58,500",수납콤비네이션, 화이트,50x51x104 cm,5,1,https://www.ikea.com/kr/ko/p/jonaxel-storage-combination-white-s99297139/,https://www.ikea.com/kr/ko/images/products/jonaxel-storage-combination-white__0703637_pe732231_s5.jpg?f=s,99297139
NORDLI 노르들리,"110,000",모듈식3단서랍장, 화이트,40x68 cm,5,2,https://www.ikea.com/kr/ko/p/nordli-modular-chest-of-3-drawers-white-20355660/,https://www.ikea.com/kr/ko/images/products/nordli-modular-chest-of-3-drawers-white__0555214_pe660203_s5.jpg?f=s,20355660
EKET 에케트,"150,000",수납장+서랍2, 화이트,70x35x35 cm,4.7,3,https://www.ikea.com/kr/ko/p/eket-cabinet-with-2-drawers-white-60333949/,https://www.ikea.com/kr/ko/images/products/eket-cabinet-with-2-drawers-white__0472944_pe614332_s5.jpg?f=s,60333949
MICKE 미케,"79,900",이동식서랍유닛, 화이트,35x75 cm,4.7,23,https://www.ikea.com/kr/ko/p/micke-drawer-unit-on-castors-white-40354283/,https://www.ikea.com/kr/ko/images/products/micke-drawer-unit-on-castors-white__0627113_pe693172_s5.jpg?f=s,40354283
EKET 에케트,"70,000",수납장+서랍2, 화이트,35x35x35 cm,5,2,https://www.ikea.com/kr/ko/p/eket-cabinet-with-2-drawers-white-10428916/,https://www.ikea.com/kr/ko/images/products/eket-cabinet-with-2-drawers-white__0783759_pe761569_s5.jpg?f=s,10428916
KVISTBRO 크비스트브로,"29,900",수납테이블, 화이트,44 cm,4.6,18,https://www.ikea.com/kr/ko/p/kvistbro-storage-table-white-10349453/,https://www.ikea.com/kr/ko/images/products/kvistbro-storage-table-white__0477822_pe618485_s5.jpg?f=s,10349453
JONAXEL 요낙셀,"31,000",수납콤비네이션, 화이트,25x51x70 cm,5,4,https://www.ikea.com/kr/ko/p/jonaxel-storage-combination-white-s69297131/,https://www.ikea.com/kr/ko/images/products/jonaxel-storage-combination-white__0703688_pe732250_s5.jpg?f=s,69297131
NORDLI 노르들리,"60,000",추가옷걸이봉, 앤트러싸이트,80x115 cm,No Review,No Review,https://www.ikea.com/kr/ko/p/nordli-add-on-clothes-rail-anthracite-00418220/,https://www.ikea.com/kr/ko/images/products/nordli-add-on-clothes-rail-anthracite__0778113_pe760151_s5.jpg?f=s,00418220
NORDLI 노르들리,"170,000",2칸 서랍장, 앤트러싸이트,80x54 cm,4.6,5,https://www.ikea.com/kr/ko/p/nordli-chest-of-2-drawers-anthracite-s09211710/,https://www.ikea.com/kr/ko/images/products/nordli-chest-of-2-drawers-anthracite__0555346_pe660427_s5.jpg?f=s,09211710
JONAXEL 요낙셀,"52,000",수납콤비네이션, 화이트,50x51x70 cm,4.8,5,https://www.ikea.com/kr/ko/p/jonaxel-storage-combination-white-s59305099/,https://www.ikea.com/kr/ko/images/products/jonaxel-storage-combination-white__0736848_pe740768_s5.jpg?f=s,59305099
NORDMELA 노르드멜라,"379,000",서랍장+옷장레일, 블랙블루,119x118 cm,4.5,6,https://www.ikea.com/kr/ko/p/nordmela-chest-of-drawers-with-clothes-rail-black-blue-80421657/,https://www.ikea.com/kr/ko/images/products/nordmela-chest-of-drawers-with-clothes-rail-black-blue__0656826_pe711620_s5.jpg?f=s,80421657
TROTTEN 트로텐,"99,900",이동식3단서랍유닛, 화이트,No Size,4.7,3,https://www.ikea.com/kr/ko/p/trotten-drawer-unit-w-3-drawers-on-castors-white-60485099/,https://www.ikea.com/kr/ko/images/products/trotten-drawer-unit-w-3-drawers-on-castors-white__1009427_pe827592_s5.jpg?f=s,60485099
RÅSKOG 로스코그,"37,900",카트, 화이트,35x45x78 cm,4.8,228,https://www.ikea.com/kr/ko/p/raskog-trolley-white-70376721/,https://www.ikea.com/kr/ko/images/products/raskog-trolley-white__0503386_pe632627_s5.jpg?f=s,70376721
IDANÄS 이다네스,"449,000",6칸서랍장, 화이트,162x95 cm,4.5,2,https://www.ikea.com/kr/ko/p/idanaes-chest-of-6-drawers-white-90458711/,https://www.ikea.com/kr/ko/images/products/idanaes-chest-of-6-drawers-white__0898855_pe782665_s5.jpg?f=s,90458711
NORDLI 노르들리,"380,000",5칸서랍장, 앤트러싸이트,120x47x169 cm,5,1,https://www.ikea.com/kr/ko/p/nordli-chest-of-5-drawers-anthracite-s49295312/,https://www.ikea.com/kr/ko/images/products/nordli-chest-of-5-drawers-anthracite__0786189_pe765407_s5.jpg?f=s,49295312
PERJOHAN 페리오한,"29,900",수납스툴, 소나무,No Size,No Review,No Review,https://www.ikea.com/kr/ko/p/perjohan-stool-with-storage-pine-40501321/,https://www.ikea.com/kr/ko/images/products/perjohan-stool-with-storage-pine__1018243_pe831131_s5.jpg?f=s,40501321
TROTTEN 트로텐,"45,000",서랍유닛, 화이트,34x56 cm,3,1,https://www.ikea.com/kr/ko/p/trotten-drawer-unit-white-00474782/,https://www.ikea.com/kr/ko/images/products/trotten-drawer-unit-white__1009417_pe827588_s5.jpg?f=s,00474782
KNARREVIK 크나레비크,"14,000",침대협탁, 블랙,37x28 cm,4.3,31,https://www.ikea.com/kr/ko/p/knarrevik-bedside-table-black-40386731/,https://www.ikea.com/kr/ko/images/products/knarrevik-bedside-table-black__0578634_pe669464_s5.jpg?f=s,40386731
MUSKEN 무스켄,"69,900",침대협탁, 브라운,45x58 cm,5,3,https://www.ikea.com/kr/ko/p/musken-bedside-table-brown-30378680/,https://www.ikea.com/kr/ko/images/products/musken-bedside-table-brown__0179359_pe331764_s5.jpg?f=s,30378680
NORDLI 노르들리,"190,000",3칸서랍장, 화이트,80x76 cm,4,6,https://www.ikea.com/kr/ko/p/nordli-chest-of-3-drawers-white-s59208423/,https://www.ikea.com/kr/ko/images/products/nordli-chest-of-3-drawers-white__0555304_pe660395_s5.jpg?f=s,59208423
NORDLI 노르들리,"630,000",12칸 서랍장, 화이트,160x145 cm,No Review,No Review,https://www.ikea.com/kr/ko/p/nordli-chest-of-12-drawers-white-s39208419/,https://www.ikea.com/kr/ko/images/products/nordli-chest-of-12-drawers-white__0555294_pe660461_s5.jpg?f=s,39208419
BURVIK 부르비크,"29,900",보조테이블, 화이트,38 cm,4.6,43,https://www.ikea.com/kr/ko/p/burvik-side-table-white-20340391/,https://www.ikea.com/kr/ko/images/products/burvik-side-table-white__0551240_pe658473_s5.jpg?f=s,20340391
ROTHULT 로툴트,"30,000",스마트락, 화이트,No Size,1,1,https://www.ikea.com/kr/ko/p/rothult-smart-lock-white-30417926/,https://www.ikea.com/kr/ko/images/products/rothult-smart-lock-white__0770582_pe755544_s5.jpg?f=s,30417926
JONAXEL 요낙셀,"82,500",수납콤비네이션, 화이트,50x51x104 cm,5,1,https://www.ikea.com/kr/ko/p/jonaxel-storage-combination-white-s89297489/,https://www.ikea.com/kr/ko/images/products/jonaxel-storage-combination-white__0703632_pe732229_s5.jpg?f=s,89297489
EKET 에케트,"25,000",수납장, 화이트,35x25x35 cm,4,7,https://www.ikea.com/kr/ko/p/eket-cabinet-white-30332121/,https://www.ikea.com/kr/ko/images/products/eket-cabinet-white__0472923_pe614323_s5.jpg?f=s,30332121
SONGESAND 송에산드,"279,000",6칸서랍장, 화이트,82x126 cm,4.3,3,https://www.ikea.com/kr/ko/p/songesand-chest-of-6-drawers-white-30366781/,https://www.ikea.com/kr/ko/images/products/songesand-chest-of-6-drawers-white__0552208_pe658941_s5.jpg?f=s,30366781
TINGBY 팅뷔,"49,900",이동식 보조테이블, 화이트,50x50 cm,4.7,32,https://www.ikea.com/kr/ko/p/tingby-side-table-on-castors-white-60295928/,https://www.ikea.com/kr/ko/images/products/tingby-side-table-on-castors-white__0441842_pe593578_s5.jpg?f=s,60295928
ÄNGESBYN 엥에스뷘,"69,900",수납테이블, 블랙/소나무 라이트 스테인 브라운,43 cm,No Review,No Review,https://www.ikea.com/kr/ko/p/aengesbyn-storage-table-black-pine-light-brown-stained-80497807/,https://www.ikea.com/kr/ko/images/products/aengesbyn-storage-table-black-pine-light-brown-stained__1055670_pe848039_s5.jpg?f=s,80497807
MALM 말름,"89,900",2칸 서랍장, 화이트스테인 참나무 무늬목,40x55 cm,4.2,24,https://www.ikea.com/kr/ko/p/malm-chest-of-2-drawers-white-stained-oak-veneer-10354656/,https://www.ikea.com/kr/ko/images/products/malm-chest-of-2-drawers-white-stained-oak-veneer__0626805_pe692990_s5.jpg?f=s,10354656
NORDLI 노르들리,"430,000",8칸서랍장, 화이트,160x54 cm,5,3,https://www.ikea.com/kr/ko/p/nordli-chest-of-8-drawers-white-s09208430/,https://www.ikea.com/kr/ko/images/products/nordli-chest-of-8-drawers-white__0555328_pe660437_s5.jpg?f=s,09208430
PLATSA 플랏사,"187,500",3칸서랍장, 화이트/폰네스 화이트,60x57x73 cm,4,2,https://www.ikea.com/kr/ko/p/platsa-chest-of-3-drawers-white-fonnes-white-s79277359/,https://www.ikea.com/kr/ko/images/products/platsa-chest-of-3-drawers-white-fonnes-white__0614480_pe686920_s5.jpg?f=s,79277359
JONAXEL 요낙셀,"70,000",수납콤비네이션, 화이트,50x51x70 cm,2,1,https://www.ikea.com/kr/ko/p/jonaxel-storage-combination-white-s59297419/,https://www.ikea.com/kr/ko/images/products/jonaxel-storage-combination-white__0703675_pe732289_s5.jpg?f=s,59297419
