Name,Price,Category,Color,Size,Rating,Reviews,URL,Image URL,Product Number
BESTÅ 베스토,"90,000",벽수납콤비네이션, 화이트/뫼르트비켄 화이트,60x22x38 cm,No Review,No Review,https://www.ikea.com/kr/ko/p/besta-wall-mounted-cabinet-combination-white-moertviken-white-s29441263/,https://www.ikea.com/kr/ko/images/products/besta-wall-mounted-cabinet-combination-white-moertviken-white__1001081_pe824380_s5.jpg?f=s,29441263
TROTTEN 트로텐,"99,900",카트, 앤트러싸이트,80x40 cm,4.5,2,https://www.ikea.com/kr/ko/p/trotten-trolley-anthracite-30474865/,https://www.ikea.com/kr/ko/images/products/trotten-trolley-anthracite__1012658_pe828950_s5.jpg?f=s,30474865
BRIMNES 브림네스,"249,000",유리도어수납장, 화이트,80x190 cm,4,1,https://www.ikea.com/kr/ko/p/brimnes-glass-door-cabinet-white-30409889/,https://www.ikea.com/kr/ko/images/products/brimnes-glass-door-cabinet-white__0601759_pe681618_s5.jpg?f=s,30409889
IDÅSEN 이도센,"249,000",선반유닛, 베이지,120x140 cm,No Review,No Review,https://www.ikea.com/kr/ko/p/idasen-shelving-unit-beige-90473783/,https://www.ikea.com/kr/ko/images/products/idasen-shelving-unit-beige__1020163_pe831815_s5.jpg?f=s,90473783
LIXHULT 릭스훌트,"159,600",수납콤비네이션, 앤트러싸이트,140x35x82 cm,5,3,https://www.ikea.com/kr/ko/p/lixhult-storage-combination-anthracite-s19388360/,https://www.ikea.com/kr/ko/images/products/lixhult-storage-combination-anthracite__0914576_pe784139_s5.jpg?f=s,19388360
LIXHULT 릭스훌트,"19,900",수납장, 메탈/화이트,25x25 cm,4.3,8,https://www.ikea.com/kr/ko/p/lixhult-cabinet-metal-white-10328672/,https://www.ikea.com/kr/ko/images/products/lixhult-cabinet-metal-white__0644358_pe702623_s5.jpg?f=s,10328672
IDÅSEN 이도센,"379,000",도어수납장+서랍,No Color,No Size,4.6,5,https://www.ikea.com/kr/ko/p/idasen-cabinet-with-doors-and-drawers-70496399/,https://www.ikea.com/kr/ko/images/products/idasen-cabinet-with-doors-and-drawers__1020153_pe831807_s5.jpg?f=s,70496399
BESTÅ 베스토,"100,000",선반유닛+도어, 화이트/헤데비켄 참나무무늬목,60x22x64 cm,4,1,https://www.ikea.com/kr/ko/p/besta-shelf-unit-with-door-white-hedeviken-oak-veneer-s09441594/,https://www.ikea.com/kr/ko/images/products/besta-shelf-unit-with-door-white-hedeviken-oak-veneer__1001066_pe824365_s5.jpg?f=s,09441594
PLATSA 플랏사,"368,000",옷장+도어6, 화이트/폰네스 화이트,120x42x191 cm,No Review,No Review,https://www.ikea.com/kr/ko/p/platsa-wardrobe-w-6-doors-white-fonnes-white-s69387990/,https://www.ikea.com/kr/ko/images/products/platsa-wardrobe-w-6-doors-white-fonnes-white__0908347_pe783237_s5.jpg?f=s,69387990
GALANT 갈란트,"649,000",미닫이수납장, 화이트,160x120 cm,3,1,https://www.ikea.com/kr/ko/p/galant-cabinet-with-sliding-doors-white-10365136/,https://www.ikea.com/kr/ko/images/products/galant-cabinet-with-sliding-doors-white__0613083_pe686153_s5.jpg?f=s,10365136
BESTÅ 베스토,"70,000",프레임, 화이트,120x40x64 cm,4.4,34,https://www.ikea.com/kr/ko/p/besta-frame-white-90245847/,https://www.ikea.com/kr/ko/images/products/besta-frame-white__0376959_pe513544_s5.jpg?f=s,90245847
HÄLLAN 헬란,"70,000",수납장, 화이트,45x75 cm,5,2,https://www.ikea.com/kr/ko/p/haellan-cabinet-white-00363623/,https://www.ikea.com/kr/ko/images/products/haellan-cabinet-white__0554176_pe659669_s5.jpg?f=s,00363623
SYVDE 쉬브데,"199,000",유리도어 수납장, 화이트,100x123 cm,5,3,https://www.ikea.com/kr/ko/p/syvde-cabinet-with-glass-doors-white-10439566/,https://www.ikea.com/kr/ko/images/products/syvde-cabinet-with-glass-doors-white__0720837_pe740012_s5.jpg?f=s,10439566
BILLY 빌리 / MORLIDEN 몰리덴,"89,900",책장+유리도어, 화이트스테인 참나무 무늬목/유리,40x30x106 cm,3.3,3,https://www.ikea.com/kr/ko/p/billy-morliden-bookcase-with-glass-door-white-stained-oak-veneer-glass-s39287384/,https://www.ikea.com/kr/ko/images/products/billy-morliden-bookcase-with-glass-door-white-stained-oak-veneer-glass__0667928_pe714174_s5.jpg?f=s,39287384
PLATSA 플랏사,"50,000",오픈 선반유닛, 화이트,60x40x40 cm,5,2,https://www.ikea.com/kr/ko/p/platsa-open-shelving-unit-white-60452584/,https://www.ikea.com/kr/ko/images/products/platsa-open-shelving-unit-white__0772522_pe756020_s5.jpg?f=s,60452584
HAUGA 하우가,"458,000",수납콤비네이션, 베이지,208x116 cm,No Review,No Review,https://www.ikea.com/kr/ko/p/hauga-storage-combination-beige-s39408244/,https://www.ikea.com/kr/ko/images/products/hauga-storage-combination-beige__0950817_pe800724_s5.jpg?f=s,39408244
HÄLLAN 헬란,"150,000",수납콤비네이션+도어, 화이트,45x47x167 cm,3.8,4,https://www.ikea.com/kr/ko/p/haellan-storage-combination-with-doors-white-s69249404/,https://www.ikea.com/kr/ko/images/products/haellan-storage-combination-with-doors-white__0555067_pe660106_s5.jpg?f=s,69249404
BILLY 빌리 / OXBERG 옥스베리,"129,900",책장+도어, 화이트,80x30x202 cm,4.7,7,https://www.ikea.com/kr/ko/p/billy-oxberg-bookcase-with-doors-white-s09281067/,https://www.ikea.com/kr/ko/images/products/billy-oxberg-bookcase-with-doors-white__0667808_pe714092_s5.jpg?f=s,09281067
DETOLF 데톨프,"79,900",유리도어수납장, 화이트,43x163 cm,4.5,41,https://www.ikea.com/kr/ko/p/detolf-glass-door-cabinet-white-20354043/,https://www.ikea.com/kr/ko/images/products/detolf-glass-door-cabinet-white__0644202_pe702479_s5.jpg?f=s,20354043
RUDSTA 루스타,"149,000",유리도어수납장, 앤트러싸이트,80x37x120 cm,5,7,https://www.ikea.com/kr/ko/p/rudsta-glass-door-cabinet-anthracite-30450138/,https://www.ikea.com/kr/ko/images/products/rudsta-glass-door-cabinet-anthracite__0939002_pe794384_s5.jpg?f=s,30450138
LIXHULT 릭스훌트,"79,800",수납콤비네이션, 그레이,120x35x57 cm,4.6,24,https://www.ikea.com/kr/ko/p/lixhult-cabinet-combination-grey-s99279178/,https://www.ikea.com/kr/ko/images/products/lixhult-cabinet-combination-grey__0622550_pe690607_s5.jpg?f=s,99279178
HÄLLAN 헬란,"160,000",수납콤비네이션+도어, 화이트,45x47x167 cm,4,2,https://www.ikea.com/kr/ko/p/haellan-storage-combination-with-doors-white-s29249397/,https://www.ikea.com/kr/ko/images/products/haellan-storage-combination-with-doors-white__0555071_pe660109_s5.jpg?f=s,29249397
FABRIKÖR 파브리셰르,"199,000",유리도어수납장, 라이트옐로,81x113 cm,4.7,17,https://www.ikea.com/kr/ko/p/fabrikoer-glass-door-cabinet-light-yellow-60460126/,https://www.ikea.com/kr/ko/images/products/fabrikoer-glass-door-cabinet-light-yellow__0808946_pe770907_s5.jpg?f=s,60460126
KALLAX 칼락스,"99,900",선반유닛, 블랙브라운,77x147 cm,4.7,70,https://www.ikea.com/kr/ko/p/kallax-shelving-unit-black-brown-70351891/,https://www.ikea.com/kr/ko/images/products/kallax-shelving-unit-black-brown__0644754_pe702938_s5.jpg?f=s,70351891
EKET 에케트,"55,000",수납장+도어/선반2, 다크그레이,35x25x70 cm,5,5,https://www.ikea.com/kr/ko/p/eket-cabinet-w-door-and-2-shelves-dark-grey-30373734/,https://www.ikea.com/kr/ko/images/products/eket-cabinet-w-door-and-2-shelves-dark-grey__0474332_pe615054_s5.jpg?f=s,30373734
BESTÅ 베스토,"110,000",벽수납콤비네이션, 화이트/칼비켄 라이트그레이,60x22x64 cm,No Review,No Review,https://www.ikea.com/kr/ko/p/besta-wall-mounted-cabinet-combination-white-kallviken-light-grey-s09441570/,https://www.ikea.com/kr/ko/images/products/besta-wall-mounted-cabinet-combination-white-kallviken-light-grey__1001067_pe824371_s5.jpg?f=s,09441570
IVAR 이바르,"260,000",도어수납장, 그레이 메시,160x30x83 cm,No Review,No Review,https://www.ikea.com/kr/ko/p/ivar-cabinet-with-doors-grey-mesh-s39395779/,https://www.ikea.com/kr/ko/images/products/ivar-cabinet-with-doors-grey-mesh__0936524_pe793291_s5.jpg?f=s,39395779
LIXHULT 릭스훌트,"119,700",수납콤비네이션, 그레이/앤트러싸이트,95x35x92 cm,5,2,https://www.ikea.com/kr/ko/p/lixhult-cabinet-combination-grey-anthracite-s89388366/,https://www.ikea.com/kr/ko/images/products/lixhult-cabinet-combination-grey-anthracite__0914584_pe784144_s5.jpg?f=s,89388366
LIXHULT 릭스훌트,"79,600",벽수납콤비네이션, 화이트,50x25x50 cm,4.8,4,https://www.ikea.com/kr/ko/p/lixhult-wall-mounted-cabinet-combination-white-s59279175/,https://www.ikea.com/kr/ko/images/products/lixhult-wall-mounted-cabinet-combination-white__0622540_pe690603_s5.jpg?f=s,59279175
HJÄLPA 옐파,"20,000",신발선반, 화이트,80x40 cm,No Review,No Review,https://www.ikea.com/kr/ko/p/hjaelpa-shoe-shelf-white-80450027/,https://www.ikea.com/kr/ko/images/products/hjaelpa-shoe-shelf-white__0727294_pe736449_s5.jpg?f=s,80450027
BILLY 빌리 / OXBERG 옥스베리,"259,000",책장, 브라운 물푸레무늬목,80x30x202 cm,4.3,28,https://www.ikea.com/kr/ko/p/billy-oxberg-bookcase-brown-ash-veneer-s29184485/,https://www.ikea.com/kr/ko/images/products/billy-oxberg-bookcase-brown-ash-veneer__0641254_pe700389_s5.jpg?f=s,29184485
IVAR 이바르,"178,000",도어수납장, 소나무/그레이 메시,89x30x124 cm,4,1,https://www.ikea.com/kr/ko/p/ivar-cabinet-with-doors-pine-grey-mesh-s79395777/,https://www.ikea.com/kr/ko/images/products/ivar-cabinet-with-doors-pine-grey-mesh__0936519_pe793287_s5.jpg?f=s,79395777
IDANÄS 이다네스,"379,000",수납장+접이식도어, 화이트,121x135 cm,5,1,https://www.ikea.com/kr/ko/p/idanaes-cabinet-with-bi-folding-doors-white-00458824/,https://www.ikea.com/kr/ko/images/products/idanaes-cabinet-with-bi-folding-doors-white__0898847_pe782661_s5.jpg?f=s,00458824
PLATSA 플랏사,"70,000",오픈 선반유닛, 화이트,80x40x60 cm,No Review,No Review,https://www.ikea.com/kr/ko/p/platsa-open-shelving-unit-white-50452551/,https://www.ikea.com/kr/ko/images/products/platsa-open-shelving-unit-white__0772530_pe756025_s5.jpg?f=s,50452551
HAVSTA 하브스타,"339,000",수납장+하부몰딩, 화이트,81x37x134 cm,No Review,No Review,https://www.ikea.com/kr/ko/p/havsta-cabinet-with-plinth-white-s39275102/,https://www.ikea.com/kr/ko/images/products/havsta-cabinet-with-plinth-white__0720096_pe732408_s5.jpg?f=s,39275102
IVAR 이바르,"276,000",섹션3/선반, 소나무,259x30x179 cm,4,1,https://www.ikea.com/kr/ko/p/ivar-3-sections-shelves-pine-s99248375/,https://www.ikea.com/kr/ko/images/products/ivar-3-sections-shelves-pine__0106607_pe254883_s5.jpg?f=s,99248375
HEMNES 헴네스,"649,000",유리장식장+서랍3, 블랙브라운/라이트브라운,90x198 cm,3,3,https://www.ikea.com/kr/ko/p/hemnes-glass-door-cabinet-with-3-drawers-black-brown-light-brown-10452299/,https://www.ikea.com/kr/ko/images/products/hemnes-glass-door-cabinet-with-3-drawers-black-brown-light-brown__0806986_pe770200_s5.jpg?f=s,10452299
ANSLUTA 안슬루타,"15,000",LED드라이버+코드, 화이트,19 W,3.3,4,https://www.ikea.com/kr/ko/p/ansluta-led-driver-with-cord-white-20405844/,https://www.ikea.com/kr/ko/images/products/ansluta-led-driver-with-cord-white__0780854_pe760251_s5.jpg?f=s,20405844
HAVSTA 하브스타,"748,000",수납콤비네이션+미닫이 유리도어, 화이트,121x47x212 cm,4,2,https://www.ikea.com/kr/ko/p/havsta-storage-comb-w-sliding-glass-doors-white-s49265918/,https://www.ikea.com/kr/ko/images/products/havsta-storage-comb-w-sliding-glass-doors-white__0720070_pe732394_s5.jpg?f=s,49265918
LAPPVIKEN 라프비켄,"20,000",도어, 화이트,60x64 cm,4.2,11,https://www.ikea.com/kr/ko/p/lappviken-door-white-30291677/,https://www.ikea.com/kr/ko/images/products/lappviken-door-white__0375438_pe553115_s5.jpg?f=s,30291677
BILLY 빌리 / OXBERG 옥스베리,"418,900",책장+유리도어, 화이트스테인 참나무 무늬목,120x30x202 cm,5,2,https://www.ikea.com/kr/ko/p/billy-oxberg-bookcase-with-glass-doors-white-stained-oak-veneer-s09281802/,https://www.ikea.com/kr/ko/images/products/billy-oxberg-bookcase-with-glass-doors-white-stained-oak-veneer__0668515_pe714547_s5.jpg?f=s,09281802
RUDSTA 루스타,"129,000",유리도어수납장, 앤트러싸이트,42x37x155 cm,4.7,11,https://www.ikea.com/kr/ko/p/rudsta-glass-door-cabinet-anthracite-80450131/,https://www.ikea.com/kr/ko/images/products/rudsta-glass-door-cabinet-anthracite__0938997_pe794381_s5.jpg?f=s,80450131
EKET 에케트,"70,000",수납장+서랍2, 화이트,35x35x35 cm,5,2,https://www.ikea.com/kr/ko/p/eket-cabinet-with-2-drawers-white-10428916/,https://www.ikea.com/kr/ko/images/products/eket-cabinet-with-2-drawers-white__0783759_pe761569_s5.jpg?f=s,10428916
GALANT 갈란트,"388,000",수납콤비네이션, 화이트,160x120 cm,No Review,No Review,https://www.ikea.com/kr/ko/p/galant-storage-combination-white-s69285802/,https://www.ikea.com/kr/ko/images/products/galant-storage-combination-white__0653062_pe707772_s5.jpg?f=s,69285802
PLATSA 플랏사,"152,500",2칸 서랍장, 화이트/폰네스 화이트,60x57x53 cm,No Review,No Review,https://www.ikea.com/kr/ko/p/platsa-chest-of-2-drawers-white-fonnes-white-s99277344/,https://www.ikea.com/kr/ko/images/products/platsa-chest-of-2-drawers-white-fonnes-white__0614456_pe686910_s5.jpg?f=s,99277344
PLATSA 플랏사,"972,000",옷장+도어9, 화이트 산니달/화이트,300x57x271 cm,No Review,No Review,https://www.ikea.com/kr/ko/p/platsa-wardrobe-with-9-doors-white-sannidal-white-s59424323/,https://www.ikea.com/kr/ko/images/products/platsa-wardrobe-with-9-doors-white-sannidal-white__1017854_pe830960_s5.jpg?f=s,59424323
EKET 에케트,"110,000",벽선반유닛, 화이트,70x25x70 cm,No Review,No Review,https://www.ikea.com/kr/ko/p/eket-wall-mounted-shelving-unit-white-s99435225/,https://www.ikea.com/kr/ko/images/products/eket-wall-mounted-shelving-unit-white__0547132_pe656431_s5.jpg?f=s,99435225
PLATSA 플랏사,"197,000",수납콤비네이션, 유리/화이트,60x42x181 cm,No Review,No Review,https://www.ikea.com/kr/ko/p/platsa-cabinet-combination-glass-white-s59484048/,https://www.ikea.com/kr/ko/images/products/platsa-cabinet-combination-glass-white__1095343_pe863844_s5.jpg?f=s,59484048
REGISSÖR 레기쇠르,"399,000",수납장, 브라운,118x110 cm,3.6,5,https://www.ikea.com/kr/ko/p/regissoer-cabinet-brown-10342079/,https://www.ikea.com/kr/ko/images/products/regissoer-cabinet-brown__0475562_pe615631_s5.jpg?f=s,10342079
IVAR 이바르,"130,000",수납장, 소나무,80x30x83 cm,4.5,10,https://www.ikea.com/kr/ko/p/ivar-cabinet-pine-50214999/,https://www.ikea.com/kr/ko/images/products/ivar-cabinet-pine__21439_pe106384_s5.jpg?f=s,50214999
HÄLLAN 헬란,"130,000",수납콤비네이션+도어, 화이트,45x47x142 cm,4,1,https://www.ikea.com/kr/ko/p/haellan-storage-combination-with-doors-white-s39249410/,https://www.ikea.com/kr/ko/images/products/haellan-storage-combination-with-doors-white__0555066_pe660105_s5.jpg?f=s,39249410
BESTÅ 베스토,"90,000",벽수납콤비네이션, 화이트/글라스비크 화이트/투명유리,60x42x38 cm,No Review,No Review,https://www.ikea.com/kr/ko/p/besta-wall-mounted-cabinet-combination-white-glassvik-white-clear-glass-s09441631/,https://www.ikea.com/kr/ko/images/products/besta-wall-mounted-cabinet-combination-white-glassvik-white-clear-glass__1053806_pe847237_s5.jpg?f=s,09441631
BESTÅ 베스토,"260,000",수납콤비네이션+도어, 블랙브라운/라프비켄/스투바르프 블랙브라운,120x42x76 cm,No Review,No Review,https://www.ikea.com/kr/ko/p/besta-storage-combination-with-doors-black-brown-lappviken-stubbarp-black-brown-s79418892/,https://www.ikea.com/kr/ko/images/products/besta-storage-combination-with-doors-black-brown-lappviken-stubbarp-black-brown__0979773_pe814688_s5.jpg?f=s,79418892
IVAR 이바르,"130,000",도어수납장, 그레이 메시,40x160 cm,No Review,No Review,https://www.ikea.com/kr/ko/p/ivar-cabinet-with-door-grey-mesh-60484778/,https://www.ikea.com/kr/ko/images/products/ivar-cabinet-with-door-grey-mesh__0924489_pe788581_s5.jpg?f=s,60484778
