Name,Price,Category,Color,Size,Rating,Reviews,URL,Image URL,Product Number
PAX 팍스 / FORSAND 포르산드,"1,064,000",옷장콤비네이션, 블랙브라운/블랙브라운 스테인 물푸레무늬,200x60x201 cm,No Review,No Review,https://www.ikea.com/kr/ko/p/pax-forsand-wardrobe-combination-black-brown-black-brown-stained-ash-effect-s59418690/,https://www.ikea.com/kr/ko/images/products/pax-forsand-wardrobe-combination-black-brown-black-brown-stained-ash-effect__0980581_pe815040_s5.jpg?f=s,59418690
PAX 팍스,"475,000",코너옷장, 화이트/파르달 비케달,111/88x201 cm,No Review,No Review,https://www.ikea.com/kr/ko/p/pax-corner-wardrobe-white-fardal-vikedal-s99218340/,https://www.ikea.com/kr/ko/images/products/pax-corner-wardrobe-white-fardal-vikedal__0626008_pe692557_s5.jpg?f=s,99218340
RAKKESTAD 라케스타드,"159,000",옷장+도어2, 블랙브라운,79x176 cm,3,1,https://www.ikea.com/kr/ko/p/rakkestad-wardrobe-with-2-doors-black-brown-30453759/,https://www.ikea.com/kr/ko/images/products/rakkestad-wardrobe-with-2-doors-black-brown__0780372_pe760493_s5.jpg?f=s,30453759
PAX 팍스,"203,500",옷장, 화이트/비케달 거울유리,50x60x201 cm,5,2,https://www.ikea.com/kr/ko/p/pax-wardrobe-white-vikedal-mirror-glass-s59127506/,https://www.ikea.com/kr/ko/images/products/pax-wardrobe-white-vikedal-mirror-glass__0378279_pe554785_s5.jpg?f=s,59127506
JONAXEL 요낙셀,"20,000",프레임, 앤트러싸이트,50x51x70 cm,4.5,2,https://www.ikea.com/kr/ko/p/jonaxel-frame-anthracite-70471515/,https://www.ikea.com/kr/ko/images/products/jonaxel-frame-anthracite__0804949_pe769411_s5.jpg?f=s,70471515
PAX 팍스 / MEHAMN/SEKKEN 메함/세켄,"680,000",옷장콤비네이션, 화이트/반투명유리,150x66x201 cm,No Review,No Review,https://www.ikea.com/kr/ko/p/pax-mehamn-sekken-wardrobe-combination-white-frosted-glass-s39330575/,https://www.ikea.com/kr/ko/images/products/pax-mehamn-sekken-wardrobe-combination-white-frosted-glass__0832070_pe777575_s5.jpg?f=s,39330575
IDANÄS 이다네스,"479,000",옷장, 다크브라운 스테인,121x211 cm,4,1,https://www.ikea.com/kr/ko/p/idanaes-wardrobe-dark-brown-stained-30458832/,https://www.ikea.com/kr/ko/images/products/idanaes-wardrobe-dark-brown-stained__0898871_pe782673_s5.jpg?f=s,30458832
BRIMNES 브림네스,"229,000",옷장+도어2, 화이트,78x190 cm,4.6,5,https://www.ikea.com/kr/ko/p/brimnes-wardrobe-with-2-doors-white-20400479/,https://www.ikea.com/kr/ko/images/products/brimnes-wardrobe-with-2-doors-white__0140624_pe300605_s5.jpg?f=s,20400479
SMÅSTAD 스모스타드 / PLATSA 플랏사,"179,500",옷장, 화이트 화이트/+옷장레일2,60x57x181 cm,No Review,No Review,https://www.ikea.com/kr/ko/p/smastad-platsa-wardrobe-white-white-with-2-clothes-rails-s79428278/,https://www.ikea.com/kr/ko/images/products/smastad-platsa-wardrobe-white-white-with-2-clothes-rails__0925744_pe788857_s5.jpg?f=s,79428278
HAUGA 하우가,"797,000",옷장콤비네이션, 화이트,258x55x199 cm,No Review,No Review,https://www.ikea.com/kr/ko/p/hauga-wardrobe-combination-white-s49388165/,https://www.ikea.com/kr/ko/images/products/hauga-wardrobe-combination-white__0914348_pe783953_s5.jpg?f=s,49388165
SMÅSTAD 스모스타드 / PLATSA 플랏사,"180,500",옷장, 화이트 화이트/+선반3,60x57x123 cm,No Review,No Review,https://www.ikea.com/kr/ko/p/smastad-platsa-wardrobe-white-white-with-3-shelves-s29483314/,https://www.ikea.com/kr/ko/images/products/smastad-platsa-wardrobe-white-white-with-3-shelves__1099932_pe866001_s5.jpg?f=s,29483314
SYVDE 쉬브데,"99,900",오픈형 옷장, 화이트,80x123 cm,5,3,https://www.ikea.com/kr/ko/p/syvde-open-wardrobe-white-20439575/,https://www.ikea.com/kr/ko/images/products/syvde-open-wardrobe-white__0720803_pe732860_s5.jpg?f=s,20439575
PLATSA 플랏사,"555,500",옷장+도어4/서랍3, 화이트 FONNES 폰네스 화이트/SANNIDAL 산니달 화이트,240x57x123 cm,No Review,No Review,https://www.ikea.com/kr/ko/p/platsa-wardrobe-with-4-doors-3-drawers-white-fonnes-white-sannidal-white-s99425151/,https://www.ikea.com/kr/ko/images/products/platsa-wardrobe-with-4-doors-3-drawers-white-fonnes-white-sannidal-white__1017862_pe830971_s5.jpg?f=s,99425151
PAX 팍스,"359,000",옷장콤비네이션, 화이트,150x58x201 cm,No Review,No Review,https://www.ikea.com/kr/ko/p/pax-wardrobe-combination-white-s09385673/,https://www.ikea.com/kr/ko/images/products/pax-wardrobe-combination-white__0840353_pe778701_s5.jpg?f=s,09385673
KLEPPSTAD 클렙스타드,"20,000",선반, 화이트,76x50 cm,5,1,https://www.ikea.com/kr/ko/p/kleppstad-shelf-white-40449516/,https://www.ikea.com/kr/ko/images/products/kleppstad-shelf-white__0753593_pe748774_s5.jpg?f=s,40449516
RAKKESTAD 라케스타드,"199,000",옷장+도어3, 블랙브라운,117x176 cm,4,2,https://www.ikea.com/kr/ko/p/rakkestad-wardrobe-with-3-doors-black-brown-30453764/,https://www.ikea.com/kr/ko/images/products/rakkestad-wardrobe-with-3-doors-black-brown__0823987_pe776018_s5.jpg?f=s,30453764
SMÅSTAD 스모스타드 / PLATSA 플랏사,"150,500",옷장, 화이트/화이트,60x42x123 cm,No Review,No Review,https://www.ikea.com/kr/ko/p/smastad-platsa-wardrobe-white-white-s89426151/,https://www.ikea.com/kr/ko/images/products/smastad-platsa-wardrobe-white-white__0922429_pe788173_s5.jpg?f=s,89426151
BOAXEL 보악셀,"398,000",옷장콤비네이션, 화이트,250x40x201 cm,No Review,No Review,https://www.ikea.com/kr/ko/p/boaxel-wardrobe-combination-white-s09332383/,https://www.ikea.com/kr/ko/images/products/boaxel-wardrobe-combination-white__0933376_pe791958_s5.jpg?f=s,09332383
JONAXEL 요낙셀,"202,500",옷장콤비네이션, 화이트,148x51x173 cm,5,1,https://www.ikea.com/kr/ko/p/jonaxel-wardrobe-combination-white-s79306205/,https://www.ikea.com/kr/ko/images/products/jonaxel-wardrobe-combination-white__0745782_pe743798_s5.jpg?f=s,79306205
IDANÄS 이다네스,"758,000",옷장콤비네이션, 다크브라운,180x59x211 cm,No Review,No Review,https://www.ikea.com/kr/ko/p/idanaes-wardrobe-combination-dark-brown-s79388319/,https://www.ikea.com/kr/ko/images/products/idanaes-wardrobe-combination-dark-brown__0914433_pe784013_s5.jpg?f=s,79388319
PAX 팍스 / HASVIK 하스비크,"725,000",옷장, 화이트/하이글로스/화이트,150x66x201 cm,No Review,No Review,https://www.ikea.com/kr/ko/p/pax-hasvik-wardrobe-white-high-gloss-white-s19478011/,https://www.ikea.com/kr/ko/images/products/pax-hasvik-wardrobe-white-high-gloss-white__1080096_pe857859_s5.jpg?f=s,19478011
PAX 팍스,"653,500",옷장, 블랙브라운/포르산드 블랙브라운 스테인 물푸레무늬,150x60x201 cm,No Review,No Review,https://www.ikea.com/kr/ko/p/pax-wardrobe-black-brown-forsand-black-brown-stained-ash-effect-s79286071/,https://www.ikea.com/kr/ko/images/products/pax-wardrobe-black-brown-forsand-black-brown-stained-ash-effect__0383528_pe557309_s5.jpg?f=s,79286071
SMÅGÖRA 스모예라,"169,000",옷장, 화이트,80x50x187 cm,5,4,https://www.ikea.com/kr/ko/p/smagoera-wardrobe-white-30460892/,https://www.ikea.com/kr/ko/images/products/smagoera-wardrobe-white__0772938_pe756155_s5.jpg?f=s,30460892
ELVARLI 엘발리,"215,000",옷장콤비네이션, 화이트,84x55x216 cm,4.3,3,https://www.ikea.com/kr/ko/p/elvarli-wardrobe-combination-white-s09158213/,https://www.ikea.com/kr/ko/images/products/elvarli-wardrobe-combination-white__0440394_pe592438_s5.jpg?f=s,09158213
PAX 팍스 / BERGSBO 베리스보,"590,000",옷장, 화이트/화이트스테인 참나무무늬,200x60x201 cm,No Review,No Review,https://www.ikea.com/kr/ko/p/pax-bergsbo-wardrobe-white-white-stained-oak-effect-s69478259/,https://www.ikea.com/kr/ko/images/products/pax-bergsbo-wardrobe-white-white-stained-oak-effect__1080580_pe858071_s5.jpg?f=s,69478259
HEMNES 헴네스,"279,000",수납유닛, 화이트스테인,99x130x37 cm,No Review,No Review,https://www.ikea.com/kr/ko/p/hemnes-storage-unit-white-stained-10382206/,https://www.ikea.com/kr/ko/images/products/hemnes-storage-unit-white-stained__0643029_pe701630_s5.jpg?f=s,10382206
TRÅDFRI 트로드프리,"9,900",무선 디머, 화이트,No Size,4.3,7,https://www.ikea.com/kr/ko/p/tradfri-wireless-dimmer-white-30408597/,https://www.ikea.com/kr/ko/images/products/tradfri-wireless-dimmer-white__0710157_pe727359_s5.jpg?f=s,30408597
PLATSA 플랏사,"368,000",옷장+도어6, 화이트/폰네스 화이트,120x42x191 cm,No Review,No Review,https://www.ikea.com/kr/ko/p/platsa-wardrobe-w-6-doors-white-fonnes-white-s69387990/,https://www.ikea.com/kr/ko/images/products/platsa-wardrobe-w-6-doors-white-fonnes-white__0908347_pe783237_s5.jpg?f=s,69387990
IDANÄS 이다네스,"379,000",수납장+접이식도어, 화이트,121x135 cm,5,1,https://www.ikea.com/kr/ko/p/idanaes-cabinet-with-bi-folding-doors-white-00458824/,https://www.ikea.com/kr/ko/images/products/idanaes-cabinet-with-bi-folding-doors-white__0898847_pe782661_s5.jpg?f=s,00458824
JONAXEL 요낙셀,"27,500",옷장콤비네이션, 화이트,50x51x104 cm,5,1,https://www.ikea.com/kr/ko/p/jonaxel-wardrobe-combination-white-s29311493/,https://www.ikea.com/kr/ko/images/products/jonaxel-wardrobe-combination-white__0754738_pe748072_s5.jpg?f=s,29311493
JONAXEL 요낙셀,"70,000",수납콤비네이션, 화이트,50x51x70 cm,2,1,https://www.ikea.com/kr/ko/p/jonaxel-storage-combination-white-s59297419/,https://www.ikea.com/kr/ko/images/products/jonaxel-storage-combination-white__0703675_pe732289_s5.jpg?f=s,59297419
JONAXEL 요낙셀,"55,000",수납콤비네이션, 화이트,25x51x70 cm,3,2,https://www.ikea.com/kr/ko/p/jonaxel-storage-combination-white-s19297416/,https://www.ikea.com/kr/ko/images/products/jonaxel-storage-combination-white__0703651_pe732273_s5.jpg?f=s,19297416
SMÅSTAD 스모스타드 / PLATSA 플랏사,"256,500",옷장, 화이트 코르크/+서랍4,60x42x181 cm,No Review,No Review,https://www.ikea.com/kr/ko/p/smastad-platsa-wardrobe-white-cork-with-4-drawers-s59426384/,https://www.ikea.com/kr/ko/images/products/smastad-platsa-wardrobe-white-cork-with-4-drawers__0925833_pe788917_s5.jpg?f=s,59426384
JONAXEL 요낙셀,"50,000",수납콤비네이션, 화이트,25x51x73 cm,5,1,https://www.ikea.com/kr/ko/p/jonaxel-storage-combination-white-s99306186/,https://www.ikea.com/kr/ko/images/products/jonaxel-storage-combination-white__0745781_pe743799_s5.jpg?f=s,99306186
SMÅSTAD 스모스타드 / PLATSA 플랏사,"165,000",옷장, 화이트 그린/+옷장레일2,60x42x181 cm,No Review,No Review,https://www.ikea.com/kr/ko/p/smastad-platsa-wardrobe-white-green-with-2-clothes-rails-s09426353/,https://www.ikea.com/kr/ko/images/products/smastad-platsa-wardrobe-white-green-with-2-clothes-rails__0925749_pe788861_s5.jpg?f=s,09426353
PAX 팍스,"642,500",코너옷장, 화이트/플리스베리에트 라이트베이지,160/88x201 cm,No Review,No Review,https://www.ikea.com/kr/ko/p/pax-corner-wardrobe-white-flisberget-light-beige-s79221372/,https://www.ikea.com/kr/ko/images/products/pax-corner-wardrobe-white-flisberget-light-beige__0625991_pe692552_s5.jpg?f=s,79221372
JONAXEL 요낙셀,"143,000",옷장콤비네이션, 화이트,99x51x173 cm,No Review,No Review,https://www.ikea.com/kr/ko/p/jonaxel-wardrobe-combination-white-s29297661/,https://www.ikea.com/kr/ko/images/products/jonaxel-wardrobe-combination-white__0703658_pe732278_s5.jpg?f=s,29297661
JONAXEL 요낙셀,"97,500",수납콤비네이션, 화이트,50x51x104 cm,No Review,No Review,https://www.ikea.com/kr/ko/p/jonaxel-storage-combination-white-s99297422/,https://www.ikea.com/kr/ko/images/products/jonaxel-storage-combination-white__0703641_pe732267_s5.jpg?f=s,99297422
ELVARLI 엘발리,"230,000",옷장콤비네이션, 화이트,84x40x216 cm,5,1,https://www.ikea.com/kr/ko/p/elvarli-wardrobe-combination-white-s49157476/,https://www.ikea.com/kr/ko/images/products/elvarli-wardrobe-combination-white__0440402_pe592444_s5.jpg?f=s,49157476
SMÅSTAD 스모스타드 / PLATSA 플랏사,"243,500",옷장, 화이트 화이트/+서랍4,60x57x181 cm,No Review,No Review,https://www.ikea.com/kr/ko/p/smastad-platsa-wardrobe-white-white-with-4-drawers-s49428326/,https://www.ikea.com/kr/ko/images/products/smastad-platsa-wardrobe-white-white-with-4-drawers__0925816_pe788905_s5.jpg?f=s,49428326
PLATSA 플랏사,"621,000",옷장+서랍6, 화이트/폰네스 화이트,140x42x241 cm,No Review,No Review,https://www.ikea.com/kr/ko/p/platsa-wardrobe-with-6-drawers-white-fonnes-white-s09324321/,https://www.ikea.com/kr/ko/images/products/platsa-wardrobe-with-6-drawers-white-fonnes-white__0793423_pe766219_s5.jpg?f=s,09324321
BOAXEL 보악셀,"173,000",옷장콤비네이션, 화이트,125x40x201 cm,No Review,No Review,https://www.ikea.com/kr/ko/p/boaxel-wardrobe-combination-white-s29332377/,https://www.ikea.com/kr/ko/images/products/boaxel-wardrobe-combination-white__0802047_pe770102_s5.jpg?f=s,29332377
PAX 팍스 / FLISBERGET 플리스베리에트,"345,000",옷장, 화이트/라이트베이지,100x60x201 cm,No Review,No Review,https://www.ikea.com/kr/ko/p/pax-flisberget-wardrobe-white-light-beige-s99480307/,https://www.ikea.com/kr/ko/images/products/pax-flisberget-wardrobe-white-light-beige__1080349_pe857985_s5.jpg?f=s,99480307
HAUGA 하우가,"478,000",수납콤비네이션, 화이트,140x199 cm,No Review,No Review,https://www.ikea.com/kr/ko/p/hauga-storage-combination-white-s49388146/,https://www.ikea.com/kr/ko/images/products/hauga-storage-combination-white__0914342_pe783951_s5.jpg?f=s,49388146
PAX 팍스 / TYSSEDAL 튀세달,"774,000",옷장콤비네이션, 화이트,150x60x236 cm,5,1,https://www.ikea.com/kr/ko/p/pax-tyssedal-wardrobe-combination-white-s39429736/,https://www.ikea.com/kr/ko/images/products/pax-tyssedal-wardrobe-combination-white__1024717_pe833642_s5.jpg?f=s,39429736
SMÅSTAD 스모스타드,"151,000",옷장, 화이트/그레이,60x42x123 cm,No Review,No Review,https://www.ikea.com/kr/ko/p/smastad-wardrobe-white-grey-s29390329/,https://www.ikea.com/kr/ko/images/products/smastad-wardrobe-white-grey__0922426_pe788168_s5.jpg?f=s,29390329
PAX 팍스 / VIKEDAL 비케달,"607,000",옷장콤비네이션, 화이트/거울유리,150x60x201 cm,No Review,No Review,https://www.ikea.com/kr/ko/p/pax-vikedal-wardrobe-combination-white-mirror-glass-s29396166/,https://www.ikea.com/kr/ko/images/products/pax-vikedal-wardrobe-combination-white-mirror-glass__0935354_pe792735_s5.jpg?f=s,29396166
PAX 팍스,"578,500",옷장,No Color,No Size,No Review,No Review,https://www.ikea.com/kr/ko/p/pax-wardrobe-s49128568/,https://www.ikea.com/kr/ko/images/products/pax-wardrobe__0383288_pe557277_s5.jpg?f=s,49128568
SMÅSTAD 스모스타드 / PLATSA 플랏사,"171,000",옷장, 화이트/화이트,60x57x123 cm,No Review,No Review,https://www.ikea.com/kr/ko/p/smastad-platsa-wardrobe-white-white-s69428274/,https://www.ikea.com/kr/ko/images/products/smastad-platsa-wardrobe-white-white__0922436_pe788177_s5.jpg?f=s,69428274
JONAXEL 요낙셀,"82,500",수납콤비네이션, 화이트,50x51x104 cm,5,1,https://www.ikea.com/kr/ko/p/jonaxel-storage-combination-white-s89297489/,https://www.ikea.com/kr/ko/images/products/jonaxel-storage-combination-white__0703632_pe732229_s5.jpg?f=s,89297489
SMÅSTAD 스모스타드 / PLATSA 플랏사,"237,000",옷장, 화이트 화이트/+서랍3,60x42x181 cm,No Review,No Review,https://www.ikea.com/kr/ko/p/smastad-platsa-wardrobe-white-white-with-3-drawers-s99426216/,https://www.ikea.com/kr/ko/images/products/smastad-platsa-wardrobe-white-white-with-3-drawers__0925776_pe788879_s5.jpg?f=s,99426216
JONAXEL 요낙셀,"140,000",오픈수납콤비네이션, 화이트,182x51x160 cm,No Review,No Review,https://www.ikea.com/kr/ko/p/jonaxel-open-storage-combination-white-s49297288/,https://www.ikea.com/kr/ko/images/products/jonaxel-open-storage-combination-white__0703673_pe732288_s5.jpg?f=s,49297288
URSHULT 우르스훌트,"29,900",LED수납장 조명, 니켈 도금,No Size,4.5,2,https://www.ikea.com/kr/ko/p/urshult-led-cabinet-lighting-nickel-plated-80284368/,https://www.ikea.com/kr/ko/images/products/urshult-led-cabinet-lighting-nickel-plated__0244969_pe384008_s5.jpg?f=s,80284368
SYVDE 쉬브데,"199,000",유리도어 수납장, 화이트,100x123 cm,5,3,https://www.ikea.com/kr/ko/p/syvde-cabinet-with-glass-doors-white-10439566/,https://www.ikea.com/kr/ko/images/products/syvde-cabinet-with-glass-doors-white__0720837_pe740012_s5.jpg?f=s,10439566
SMÅSTAD 스모스타드,"246,000",옷장+인출식 유닛, 화이트 화이트/+옷걸이행거,60x57x196 cm,No Review,No Review,https://www.ikea.com/kr/ko/p/smastad-wardrobe-with-pull-out-unit-white-white-with-clothing-rod-s39428435/,https://www.ikea.com/kr/ko/images/products/smastad-wardrobe-with-pull-out-unit-white-white-with-clothing-rod__0922187_pe788066_s5.jpg?f=s,39428435
JONAXEL 요낙셀,"52,000",수납콤비네이션, 화이트,50x51x70 cm,4.8,5,https://www.ikea.com/kr/ko/p/jonaxel-storage-combination-white-s59305099/,https://www.ikea.com/kr/ko/images/products/jonaxel-storage-combination-white__0736848_pe740768_s5.jpg?f=s,59305099
BOAXEL 보악셀,"173,000",옷장콤비네이션, 화이트,125x40x201 cm,No Review,No Review,https://www.ikea.com/kr/ko/p/boaxel-wardrobe-combination-white-s69332380/,https://www.ikea.com/kr/ko/images/products/boaxel-wardrobe-combination-white__0802048_pe770055_s5.jpg?f=s,69332380
HAUGA 하우가,"428,000",수납콤비네이션, 화이트,139x46x199 cm,2,1,https://www.ikea.com/kr/ko/p/hauga-storage-combination-white-s89388696/,https://www.ikea.com/kr/ko/images/products/hauga-storage-combination-white__0917806_pe785993_s5.jpg?f=s,89388696
JONAXEL 요낙셀,"367,500",오픈수납콤비네이션, 화이트,148x51x173 cm,No Review,No Review,https://www.ikea.com/kr/ko/p/jonaxel-open-storage-combination-white-s99297686/,https://www.ikea.com/kr/ko/images/products/jonaxel-open-storage-combination-white__0703647_pe732235_s5.jpg?f=s,99297686
PAX 팍스 / FORSAND 포르산드,"630,500",옷장콤비네이션, 화이트스테인 참나무무늬,100x60x201 cm,No Review,No Review,https://www.ikea.com/kr/ko/p/pax-forsand-wardrobe-combination-white-stained-oak-effect-s99420460/,https://www.ikea.com/kr/ko/images/products/pax-forsand-wardrobe-combination-white-stained-oak-effect__0991430_pe819449_s5.jpg?f=s,99420460
