Name,Price,Category,Color,Size,Rating,Reviews,URL,Image URL,Product Number
VIMLE 빔레,"799,000",2인용소파, 군나레드 베이지,No Size,No Review,No Review,https://www.ikea.com/kr/ko/p/vimle-2-seat-sofa-gunnared-beige-s99398973/,https://www.ikea.com/kr/ko/images/products/vimle-2-seat-sofa-gunnared-beige__0951870_pe801410_s5.jpg?f=s,99398973
VALLENTUNA 발렌투나,"50,000",등받이쿠션, 무룸 블랙,No Size,5,2,https://www.ikea.com/kr/ko/p/vallentuna-back-cushion-murum-black-30329468/,https://www.ikea.com/kr/ko/images/products/vallentuna-back-cushion-murum-black__0729093_pe736664_s5.jpg?f=s,30329468
GISTAD 이스타드,"249,000",리클라이너, 봄스타드 블랙,No Size,4.8,11,https://www.ikea.com/kr/ko/p/gistad-recliner-bomstad-black-80450428/,https://www.ikea.com/kr/ko/images/products/gistad-recliner-bomstad-black__0789918_pe764203_s5.jpg?f=s,80450428
BRIMNES 브림네스,"537,000",데이베드+서랍2/매트리스2, 화이트/반나레이드 매우 단단함,80x200 cm,No Review,No Review,https://www.ikea.com/kr/ko/p/brimnes-day-bed-w-2-drawers-2-mattresses-white-vannareid-extra-firm-s09390919/,https://www.ikea.com/kr/ko/images/products/brimnes-day-bed-w-2-drawers-2-mattresses-white-vannareid-extra-firm__0654996_pe708887_s5.jpg?f=s,09390919
VIMLE 빔레,"1,428,000",3인용 소파베드, 넓은 팔걸이/군나레드 베이지,No Size,No Review,No Review,https://www.ikea.com/kr/ko/p/vimle-3-seat-sofa-bed-with-wide-armrests-gunnared-beige-s99419174/,https://www.ikea.com/kr/ko/images/products/vimle-3-seat-sofa-bed-with-wide-armrests-gunnared-beige__0952193_pe801642_s5.jpg?f=s,99419174
NYHAMN 뉘함,"150,000",포켓스프링매트리스, 단단함,140x200 cm,2,1,https://www.ikea.com/kr/ko/p/nyhamn-pocket-sprung-mattress-firm-30341494/,https://www.ikea.com/kr/ko/images/products/nyhamn-pocket-sprung-mattress-firm__0596360_pe676490_s5.jpg?f=s,30341494
LIDHULT 리드훌트,"449,000",1인용섹션, 그란/봄스타드 다크브라운,No Size,No Review,No Review,https://www.ikea.com/kr/ko/p/lidhult-1-seat-section-grann-bomstad-dark-brown-60404022/,https://www.ikea.com/kr/ko/images/products/lidhult-1-seat-section-grann-bomstad-dark-brown__0660823_pe711220_s5.jpg?f=s,60404022
HOLMSUND 홀름순드,"749,000",3인용소파베드, 노르드발라 베이지,No Size,4,3,https://www.ikea.com/kr/ko/p/holmsund-three-seat-sofa-bed-nordvalla-beige-s59240767/,https://www.ikea.com/kr/ko/images/products/holmsund-three-seat-sofa-bed-nordvalla-beige__0727984_pe735988_s5.jpg?f=s,59240767
SMEDSTORP 스메스토르프,"20,000",소파 다리, 자작나무 내추럴,No Size,No Review,No Review,https://www.ikea.com/kr/ko/p/smedstorp-legs-for-sofa-birch-natural-30522649/,https://www.ikea.com/kr/ko/images/products/smedstorp-legs-for-sofa-birch-natural__0797341_pe766845_s5.jpg?f=s,30522649
HALVDAN 할브단,"499,000",2인용 다이닝 소파+쿠션, 레이데 그레이/블랙/자작나무,No Size,4,1,https://www.ikea.com/kr/ko/p/halvdan-2-seat-dining-sofa-with-cushions-lejde-grey-black-birch-90480528/,https://www.ikea.com/kr/ko/images/products/halvdan-2-seat-dining-sofa-with-cushions-lejde-grey-black-birch__0933524_pe792073_s5.jpg?f=s,90480528
HAVSTEN 하브스텐,"590,000",실내외 2인용소파, 팔걸이 미포함/베이지,164x94x90 cm,5,1,https://www.ikea.com/kr/ko/p/havsten-2-seat-sofa-in-outdoor-without-armrests-beige-s89251962/,https://www.ikea.com/kr/ko/images/products/havsten-2-seat-sofa-in-outdoor-without-armrests-beige__0729048_pe736631_s5.jpg?f=s,89251962
STOCKSUND 스톡순드,"699,000",3인용소파, 놀하가 그레이베이지/블랙/우드,No Size,3.6,7,https://www.ikea.com/kr/ko/p/stocksund-3-seat-sofa-nolhaga-grey-beige-black-wood-s69033809/,https://www.ikea.com/kr/ko/images/products/stocksund-3-seat-sofa-nolhaga-grey-beige-black-wood__0378888_pe556221_s5.jpg?f=s,69033809
RÖDEBY 뢰데뷔,"19,900",팔걸이트레이, 대나무,No Size,4.5,6,https://www.ikea.com/kr/ko/p/roedeby-armrest-tray-bamboo-50424940/,https://www.ikea.com/kr/ko/images/products/roedeby-armrest-tray-bamboo__0976295_pe813137_s5.jpg?f=s,50424940
FÄRLÖV 펠뢰브,"899,000",3인용소파, 플로다포르스 그레이,No Size,5,2,https://www.ikea.com/kr/ko/p/faerloev-3-seat-sofa-flodafors-grey-s69387061/,https://www.ikea.com/kr/ko/images/products/faerloev-3-seat-sofa-flodafors-grey__0915313_pe784706_s5.jpg?f=s,69387061
ÄPPLARYD 에플라뤼드,"999,000",3인용소파, 레이데 라이트그레이,No Size,4,2,https://www.ikea.com/kr/ko/p/aepplaryd-3-seat-sofa-lejde-light-grey-30506244/,https://www.ikea.com/kr/ko/images/products/aepplaryd-3-seat-sofa-lejde-light-grey__0992909_pe820327_s5.jpg?f=s,30506244
LYCKSELE MURBO 뤽셀레 무르보,"409,000",2인용 소파베드, 반스브로 다크그레이,No Size,3,1,https://www.ikea.com/kr/ko/p/lycksele-murbo-2-seat-sofa-bed-vansbro-dark-grey-s69387136/,https://www.ikea.com/kr/ko/images/products/lycksele-murbo-2-seat-sofa-bed-vansbro-dark-grey__0949727_pe799964_s5.jpg?f=s,69387136
LINANÄS 리나네스,"499,000",3인용소파, 긴의자/비슬레 베이지,No Size,No Review,No Review,https://www.ikea.com/kr/ko/p/linanaes-3-seat-sofa-with-chaise-longue-vissle-beige-50512239/,https://www.ikea.com/kr/ko/images/products/linanaes-3-seat-sofa-with-chaise-longue-vissle-beige__1013903_pe829455_s5.jpg?f=s,50512239
GRÖNLID 그뢴리드,"1,449,000",4인용소파+긴 의자, 스포르다 내추럴,No Size,No Review,No Review,https://www.ikea.com/kr/ko/p/groenlid-4-seat-sofa-with-chaise-longue-sporda-natural-s19408377/,https://www.ikea.com/kr/ko/images/products/groenlid-4-seat-sofa-with-chaise-longue-sporda-natural__0747905_pe744754_s5.jpg?f=s,19408377
VINLIDEN 빈리덴,"449,000",2인용소파, 하케보 베이지,No Size,3,1,https://www.ikea.com/kr/ko/p/vinliden-2-seat-sofa-hakebo-beige-s29304609/,https://www.ikea.com/kr/ko/images/products/vinliden-2-seat-sofa-hakebo-beige__0852697_pe780205_s5.jpg?f=s,29304609
SÖDERHAMN 쇠데르함,"530,000",암체어, 토네루드 그레이,No Size,5,1,https://www.ikea.com/kr/ko/p/soederhamn-armchair-tonerud-grey-s09452059/,https://www.ikea.com/kr/ko/images/products/soederhamn-armchair-tonerud-grey__1057816_pe848998_s5.jpg?f=s,09452059
BACKSÄLEN 박셀렌,"499,000",2인용소파, 카토르프 내추럴,No Size,No Review,No Review,https://www.ikea.com/kr/ko/p/backsaelen-2-seat-sofa-katorp-natural-s09393178/,https://www.ikea.com/kr/ko/images/products/backsaelen-2-seat-sofa-katorp-natural__0950616_pe800545_s5.jpg?f=s,09393178
SLATORP 슬라토르프,"1,090,000",3인용소파, 긴의자/탈뮈라 화이트/블랙,No Size,5,2,https://www.ikea.com/kr/ko/p/slatorp-3-seat-sofa-with-chaise-longue-tallmyra-white-black-70497959/,https://www.ikea.com/kr/ko/images/products/slatorp-3-seat-sofa-with-chaise-longue-tallmyra-white-black__0818173_pe774336_s5.jpg?f=s,70497959
SÖDERHAMN 쇠데르함,"1,389,000",4인용소파, 긴의자 오픈엔드/비아르프 베이지/브라운,No Size,No Review,No Review,https://www.ikea.com/kr/ko/p/soederhamn-4-seat-sofa-with-chaise-longue-and-open-end-viarp-beige-brown-s69305819/,https://www.ikea.com/kr/ko/images/products/soederhamn-4-seat-sofa-with-chaise-longue-and-open-end-viarp-beige-brown__0802723_pe768561_s5.jpg?f=s,69305819
LYCKSELE LÖVÅS 뤽셀레 뢰보스,"359,000",2인용 소파베드, 반스브로 다크그레이,No Size,3,2,https://www.ikea.com/kr/ko/p/lycksele-loevas-2-seat-sofa-bed-vansbro-dark-grey-s39387133/,https://www.ikea.com/kr/ko/images/products/lycksele-loevas-2-seat-sofa-bed-vansbro-dark-grey__0949727_pe799964_s5.jpg?f=s,39387133
SÖDERHAMN 쇠데르함,"1,704,000",코너소파4, 오픈엔드/프리드투나 다크그레이,No Size,4,1,https://www.ikea.com/kr/ko/p/soederhamn-corner-sofa-4-seat-with-open-end-fridtuna-dark-grey-s29449589/,https://www.ikea.com/kr/ko/images/products/soederhamn-corner-sofa-4-seat-with-open-end-fridtuna-dark-grey__1057727_pe848939_s5.jpg?f=s,29449589
FRIHETEN 프리헤텐,"868,800",수납코너소파베드, 추가 등쿠션 포함/봄스타드 블랙,No Size,4.3,3,https://www.ikea.com/kr/ko/p/friheten-corner-sofa-bed-with-storage-with-extra-back-cushions-bomstad-black-s49326629/,https://www.ikea.com/kr/ko/images/products/friheten-corner-sofa-bed-with-storage-with-extra-back-cushions-bomstad-black__0796777_pe766562_s5.jpg?f=s,49326629
VALLENTUNA 발렌투나,"190,000",수납의자모듈, 힐라레드 베이지,No Size,5,2,https://www.ikea.com/kr/ko/p/vallentuna-seat-module-with-storage-hillared-beige-s19396685/,https://www.ikea.com/kr/ko/images/products/vallentuna-seat-module-with-storage-hillared-beige__0965309_pe809388_s5.jpg?f=s,19396685
VIMLE 빔레,"1,499,000",4인용소파+긴 의자, 넓은 팔걸이/군나레드 미디엄그레이,No Size,No Review,No Review,https://www.ikea.com/kr/ko/p/vimle-4-seat-sofa-with-chaise-longue-with-wide-armrests-gunnared-medium-grey-s09401767/,https://www.ikea.com/kr/ko/images/products/vimle-4-seat-sofa-with-chaise-longue-with-wide-armrests-gunnared-medium-grey__0952005_pe801490_s5.jpg?f=s,09401767
VINLIDEN 빈리덴,"699,000",3인용소파+긴의자, 하케보 다크그레이,No Size,4.7,3,https://www.ikea.com/kr/ko/p/vinliden-3-seat-sofa-with-chaise-longue-hakebo-dark-grey-s19304676/,https://www.ikea.com/kr/ko/images/products/vinliden-3-seat-sofa-with-chaise-longue-hakebo-dark-grey__0852766_pe780245_s5.jpg?f=s,19304676
HÖGSTEN 획스텐,"228,800",2인용 모듈소파, 야외용,146 cm,No Review,No Review,https://www.ikea.com/kr/ko/p/hoegsten-2-seat-modular-sofa-outdoor-white-kuddarna-beige-s99436611/,https://www.ikea.com/kr/ko/images/products/hoegsten-2-seat-modular-sofa-outdoor-white-kuddarna-beige__1041225_pe840922_s5.jpg?f=s,99436611
SÖDERHAMN 쇠데르함,"930,000",3인용소파, 오픈엔드/프리드투나 다크그레이,No Size,4,1,https://www.ikea.com/kr/ko/p/soederhamn-3-seat-sofa-with-open-end-fridtuna-dark-grey-s09449627/,https://www.ikea.com/kr/ko/images/products/soederhamn-3-seat-sofa-with-open-end-fridtuna-dark-grey__1057775_pe848967_s5.jpg?f=s,09449627
HOLMSUND 홀름순드,"949,000",코너소파베드, 노르드발라 베이지,No Size,4.3,6,https://www.ikea.com/kr/ko/p/holmsund-corner-sofa-bed-nordvalla-beige-s59150752/,https://www.ikea.com/kr/ko/images/products/holmsund-corner-sofa-bed-nordvalla-beige__0727980_pe735984_s5.jpg?f=s,59150752
POÄNG 포엥,"44,900",풋스툴, 자작나무무늬목/크니사 라이트베이지,No Size,4.5,25,https://www.ikea.com/kr/ko/p/poaeng-footstool-birch-veneer-knisa-light-beige-s49244662/,https://www.ikea.com/kr/ko/images/products/poaeng-footstool-birch-veneer-knisa-light-beige__0571822_pe667070_s5.jpg?f=s,49244662
ÄPPLARYD 에플라뤼드,"1,499,000",4인용소파+긴 의자, 레이데 라이트그레이,No Size,4.5,2,https://www.ikea.com/kr/ko/p/aepplaryd-4-seat-sofa-with-chaise-longue-lejde-light-grey-s19429539/,https://www.ikea.com/kr/ko/images/products/aepplaryd-4-seat-sofa-with-chaise-longue-lejde-light-grey__1010450_pe828073_s5.jpg?f=s,19429539
KIVIK 쉬비크,"599,000",2인용소파, 힐라레드 앤트러싸이트,No Size,4.5,2,https://www.ikea.com/kr/ko/p/kivik-two-seat-sofa-hillared-anthracite-s29193668/,https://www.ikea.com/kr/ko/images/products/kivik-two-seat-sofa-hillared-anthracite__0479957_pe619109_s5.jpg?f=s,29193668
BACKSÄLEN 박셀렌,"549,000",3인용소파, 카토르프 내추럴,No Size,No Review,No Review,https://www.ikea.com/kr/ko/p/backsaelen-3-seat-sofa-katorp-natural-s29393163/,https://www.ikea.com/kr/ko/images/products/backsaelen-3-seat-sofa-katorp-natural__0950636_pe800560_s5.jpg?f=s,29393163
VIMLE 빔레,"1,679,000",3인용소파, 긴의자 머리받침/그란/봄스타드 블랙,No Size,No Review,No Review,https://www.ikea.com/kr/ko/p/vimle-3-seat-sofa-with-chaise-longue-with-headrest-grann-bomstad-black-s89306262/,https://www.ikea.com/kr/ko/images/products/vimle-3-seat-sofa-with-chaise-longue-with-headrest-grann-bomstad-black__0817211_pe773911_s5.jpg?f=s,89306262
ÄPPLARYD 에플라뤼드,"1,399,000",3인용소파+긴의자, 레이데 라이트그레이,No Size,No Review,No Review,https://www.ikea.com/kr/ko/p/aepplaryd-3-seat-sofa-with-chaise-longue-lejde-light-grey-s89418052/,https://www.ikea.com/kr/ko/images/products/aepplaryd-3-seat-sofa-with-chaise-longue-lejde-light-grey__0992926_pe820340_s5.jpg?f=s,89418052
VINLIDEN 빈리덴,"549,000",3인용소파, 하케보 베이지,No Size,5,2,https://www.ikea.com/kr/ko/p/vinliden-3-seat-sofa-hakebo-beige-s29304647/,https://www.ikea.com/kr/ko/images/products/vinliden-3-seat-sofa-hakebo-beige__0852744_pe780233_s5.jpg?f=s,29304647
NYHAMN 뉘함,"399,000",3인용 소파베드, +포켓스프링 매트리스/시프테보 앤트러싸이트,No Size,4,4,https://www.ikea.com/kr/ko/p/nyhamn-3-seat-sofa-bed-with-pocket-spring-mattress-skiftebo-anthracite-s19306430/,https://www.ikea.com/kr/ko/images/products/nyhamn-3-seat-sofa-bed-with-pocket-spring-mattress-skiftebo-anthracite__0767373_pe754110_s5.jpg?f=s,19306430
LÅNGARYD 롱아뤼드,"999,000",2인용소파, 레이데 그레이/블랙/목재,No Size,No Review,No Review,https://www.ikea.com/kr/ko/p/langaryd-2-seat-sofa-lejde-grey-black-wood-s59418138/,https://www.ikea.com/kr/ko/images/products/langaryd-2-seat-sofa-lejde-grey-black-wood__1046392_pe842952_s5.jpg?f=s,59418138
KLIPPAN 클리판,"89,000",2인용소파커버, 라드뷘 그린/화이트,No Size,4.8,4,https://www.ikea.com/kr/ko/p/klippan-cover-for-2-seat-sofa-radbyn-green-white-20460171/,https://www.ikea.com/kr/ko/images/products/klippan-cover-for-2-seat-sofa-radbyn-green-white__0852340_pe780022_s5.jpg?f=s,20460171
VIMLE 빔레,"1,349,000",4인용소파+긴 의자, 할라르프 베이지,No Size,No Review,No Review,https://www.ikea.com/kr/ko/p/vimle-4-seat-sofa-with-chaise-longue-hallarp-beige-s29399508/,https://www.ikea.com/kr/ko/images/products/vimle-4-seat-sofa-with-chaise-longue-hallarp-beige__0949531_pe799793_s5.jpg?f=s,29399508
SMEDSTORP 스메스토르프,"899,000",2인용소파, 유파르프/다크그레이 자작나무,No Size,No Review,No Review,https://www.ikea.com/kr/ko/p/smedstorp-2-seat-sofa-djuparp-dark-grey-birch-s19463651/,https://www.ikea.com/kr/ko/images/products/smedstorp-2-seat-sofa-djuparp-dark-grey-birch__1066167_pe852328_s5.jpg?f=s,19463651
KLUBBFORS 클룹포르스,"699,000",2인용소파, 군나레드 베이지,No Size,No Review,No Review,https://www.ikea.com/kr/ko/p/klubbfors-2-seat-sofa-gunnared-beige-00530815/,https://www.ikea.com/kr/ko/images/products/klubbfors-2-seat-sofa-gunnared-beige__1069679_pe853908_s5.jpg?f=s,00530815
SMEDSTORP 스메스토르프,"1,399,000",4인용소파+긴 의자, 비아르프/베이지/브라운 자작나무 효과,No Size,No Review,No Review,https://www.ikea.com/kr/ko/p/smedstorp-4-seat-sofa-with-chaise-longue-viarp-beige-brown-birch-effect-s99489256/,https://www.ikea.com/kr/ko/images/products/smedstorp-4-seat-sofa-with-chaise-longue-viarp-beige-brown-birch-effect__1086462_pe860492_s5.jpg?f=s,99489256
LANDSKRONA 란스크로나,"899,000",2인용소파, 그란/봄스타드 블랙/우드,No Size,5,5,https://www.ikea.com/kr/ko/p/landskrona-two-seat-sofa-grann-bomstad-black-wood-s09031747/,https://www.ikea.com/kr/ko/images/products/landskrona-two-seat-sofa-grann-bomstad-black-wood__0320951_pe514801_s5.jpg?f=s,09031747
GRÖNLID 그뢴리드,"849,000",2인용 소파베드섹션, 융엔 라이트그린,No Size,No Review,No Review,https://www.ikea.com/kr/ko/p/groenlid-2-seat-sofa-bed-section-ljungen-light-green-s69418920/,https://www.ikea.com/kr/ko/images/products/groenlid-2-seat-sofa-bed-section-ljungen-light-green__0621559_pe689996_s5.jpg?f=s,69418920
ALSEDA 알세다,"44,900",스툴, 바나나 섬유,No Size,4.5,35,https://www.ikea.com/kr/ko/p/alseda-stool-banana-fibre-40158135/,https://www.ikea.com/kr/ko/images/products/alseda-stool-banana-fibre__24302_pe089431_s5.jpg?f=s,40158135
STOCKHOLM 스톡홀름,"2,499,000",3인용소파, 세글로라 다크브라운,No Size,4.1,9,https://www.ikea.com/kr/ko/p/stockholm-three-seat-sofa-seglora-dark-brown-60245047/,https://www.ikea.com/kr/ko/images/products/stockholm-three-seat-sofa-seglora-dark-brown__0183761_pe334808_s5.jpg?f=s,60245047
GRÖNLID 그뢴리드,"899,000",3인용소파, 스포르다 내추럴,No Size,No Review,No Review,https://www.ikea.com/kr/ko/p/groenlid-3-seat-sofa-sporda-natural-s49408371/,https://www.ikea.com/kr/ko/images/products/groenlid-3-seat-sofa-sporda-natural__0577300_pe668755_s5.jpg?f=s,49408371
KIVIK 쉬비크,"599,000",2인용소파, 힐라레드 베이지,No Size,5,1,https://www.ikea.com/kr/ko/p/kivik-two-seat-sofa-hillared-beige-s59194398/,https://www.ikea.com/kr/ko/images/products/kivik-two-seat-sofa-hillared-beige__0479987_pe618871_s5.jpg?f=s,59194398
LANDSKRONA 란스크로나,"649,000",2인용소파, 군나레드 다크그레이/우드,No Size,4.7,3,https://www.ikea.com/kr/ko/p/landskrona-2-seat-sofa-gunnared-dark-grey-wood-s29270280/,https://www.ikea.com/kr/ko/images/products/landskrona-2-seat-sofa-gunnared-dark-grey-wood__0602101_pe680170_s5.jpg?f=s,29270280
FLEKKE 플레케,"627,000",데이베드+서랍2/매트리스2, 화이트/오스방 단단함,80x200 cm,No Review,No Review,https://www.ikea.com/kr/ko/p/flekke-day-bed-w-2-drawers-2-mattresses-white-asvang-firm-s79428080/,https://www.ikea.com/kr/ko/images/products/flekke-day-bed-w-2-drawers-2-mattresses-white-asvang-firm__0654991_pe708885_s5.jpg?f=s,79428080
LIDHULT 리드훌트,"1,499,000",3인용소파, 그란/봄스타드 블랙,No Size,4.6,5,https://www.ikea.com/kr/ko/p/lidhult-3-seat-sofa-grann-bomstad-black-s79257035/,https://www.ikea.com/kr/ko/images/products/lidhult-3-seat-sofa-grann-bomstad-black__0619198_pe688977_s5.jpg?f=s,79257035
PÄRUP 페루프,"799,000",3인용소파+긴의자, 군나레드 베이지,No Size,5,1,https://www.ikea.com/kr/ko/p/paerup-3-seat-sofa-with-chaise-longue-gunnared-beige-s99389841/,https://www.ikea.com/kr/ko/images/products/paerup-3-seat-sofa-with-chaise-longue-gunnared-beige__0950139_pe800159_s5.jpg?f=s,99389841
