Name,Price,Category,Color,Size,Rating,Reviews,URL,Image URL,Product Number
LINNMON 린몬 / ADILS 아딜스,"35,000",테이블, 화이트,100x60 cm,4.5,67,https://www.ikea.com/kr/ko/p/linnmon-adils-table-white-s09246408/,https://www.ikea.com/kr/ko/images/products/linnmon-adils-table-white__0737165_pe740925_s5.jpg?f=s,09246408
MELLTORP 멜토르프,"69,900",테이블, 화이트,125x75 cm,4.7,43,https://www.ikea.com/kr/ko/p/melltorp-table-white-s89246372/,https://www.ikea.com/kr/ko/images/products/melltorp-table-white__0737266_pe740964_s5.jpg?f=s,89246372
DALSHULT 달스훌트,"299,000",테이블, 화이트/자작나무,185x90 cm,4.7,24,https://www.ikea.com/kr/ko/p/dalshult-table-white-birch-s29416857/,https://www.ikea.com/kr/ko/images/products/dalshult-table-white-birch__0993483_pe820568_s5.jpg?f=s,29416857
MICKE 미케,"69,900",책상, 화이트,73x50 cm,4.4,63,https://www.ikea.com/kr/ko/p/micke-desk-white-80354281/,https://www.ikea.com/kr/ko/images/products/micke-desk-white__0736022_pe740349_s5.jpg?f=s,80354281
LAGKAPTEN 락캅텐 / ADILS 아딜스,"59,000",책상, 화이트,120x60 cm,4.9,14,https://www.ikea.com/kr/ko/p/lagkapten-adils-desk-white-s09416759/,https://www.ikea.com/kr/ko/images/products/lagkapten-adils-desk-white__0977229_pe813472_s5.jpg?f=s,09416759
TORALD 토랄드,"35,000",책상+선반유닛, 화이트,65x40 cm,No Review,No Review,https://www.ikea.com/kr/ko/p/torald-desk-with-shelf-unit-white-70493956/,https://www.ikea.com/kr/ko/images/products/torald-desk-with-shelf-unit-white__1055403_pe847976_s5.jpg?f=s,70493956
NORDMYRA 노르드뮈라,"149,000",테이블, 화이트/자작나무무늬목,120x75 cm,4.4,7,https://www.ikea.com/kr/ko/p/nordmyra-table-white-birch-veneer-60489417/,https://www.ikea.com/kr/ko/images/products/nordmyra-table-white-birch-veneer__0573414_pe667762_s5.jpg?f=s,60489417
JOKKMOKK 요크모크,"179,000",테이블+의자4, 앤티크 스테인,No Size,4.9,33,https://www.ikea.com/kr/ko/p/jokkmokk-table-and-4-chairs-antique-stain-60365803/,https://www.ikea.com/kr/ko/images/products/jokkmokk-table-and-4-chairs-antique-stain__0736929_pe740809_s5.jpg?f=s,60365803
MUDDUS 무두스,"59,900",드롭리프테이블, 화이트,48/92x60 cm,4.4,27,https://www.ikea.com/kr/ko/p/muddus-drop-leaf-table-white-80160792/,https://www.ikea.com/kr/ko/images/products/muddus-drop-leaf-table-white__0736912_pe740802_s5.jpg?f=s,80160792
LENNART 렌나르트,"17,000",서랍유닛, 화이트,No Size,4.5,186,https://www.ikea.com/kr/ko/p/lennart-drawer-unit-white-10326178/,https://www.ikea.com/kr/ko/images/products/lennart-drawer-unit-white__0395412_pe564513_s5.jpg?f=s,10326178
LAGKAPTEN 락캅텐 / ALEX 알렉스,"148,900",책상, 화이트,120x60 cm,5,3,https://www.ikea.com/kr/ko/p/lagkapten-alex-desk-white-s09416820/,https://www.ikea.com/kr/ko/images/products/lagkapten-alex-desk-white__0977483_pe813612_s5.jpg?f=s,09416820
MICKE 미케,"119,000",책상, 화이트,105x50 cm,4.7,52,https://www.ikea.com/kr/ko/p/micke-desk-white-80354276/,https://www.ikea.com/kr/ko/images/products/micke-desk-white__0736018_pe740345_s5.jpg?f=s,80354276
MALM 말름,"159,000",패널인출식책상, 화이트,151x65 cm,4.4,21,https://www.ikea.com/kr/ko/p/malm-desk-with-pull-out-panel-white-20361152/,https://www.ikea.com/kr/ko/images/products/malm-desk-with-pull-out-panel-white__0735980_pe740314_s5.jpg?f=s,20361152
VANGSTA 방스타 / ADDE 아데,"249,000",테이블+의자6, 화이트/화이트,120/180 cm,No Review,No Review,https://www.ikea.com/kr/ko/p/vangsta-adde-table-and-6-chairs-white-white-s69483048/,https://www.ikea.com/kr/ko/images/products/vangsta-adde-table-and-6-chairs-white-white__1097907_pe865185_s5.jpg?f=s,69483048
LISABO 리사보,"229,000",테이블, 물푸레무늬목,140x78 cm,4.5,23,https://www.ikea.com/kr/ko/p/lisabo-table-ash-veneer-80365717/,https://www.ikea.com/kr/ko/images/products/lisabo-table-ash-veneer__0737105_pe740883_s5.jpg?f=s,80365717
LERHAMN 레르함,"89,900",테이블, 라이트 앤티크 스테인/화이트 스테인,74x74 cm,4.3,15,https://www.ikea.com/kr/ko/p/lerhamn-table-light-antique-stain-white-stain-90444253/,https://www.ikea.com/kr/ko/images/products/lerhamn-table-light-antique-stain-white-stain__0238243_pe377691_s5.jpg?f=s,90444253
SANDSBERG 산스베리,"49,000",테이블, 블랙,110x67 cm,4,4,https://www.ikea.com/kr/ko/p/sandsberg-table-black-s09420394/,https://www.ikea.com/kr/ko/images/products/sandsberg-table-black__1074348_pe856162_s5.jpg?f=s,09420394
LACK 라크,"12,900",보조테이블, 화이트,55x55 cm,4.5,135,https://www.ikea.com/kr/ko/p/lack-side-table-white-10449909/,https://www.ikea.com/kr/ko/images/products/lack-side-table-white__0750653_pe746802_s5.jpg?f=s,10449909
TROTTEN 트로텐,"99,000",책상, 화이트,120x70 cm,No Review,No Review,https://www.ikea.com/kr/ko/p/trotten-desk-white-s09424943/,https://www.ikea.com/kr/ko/images/products/trotten-desk-white__1012705_pe828980_s5.jpg?f=s,09424943
MÖRBYLÅNGA 뫼르뷜롱아,"899,000",테이블, 참나무무늬목 브라운스테인,220x100 cm,4.7,13,https://www.ikea.com/kr/ko/p/moerbylanga-table-oak-veneer-brown-stained-80365802/,https://www.ikea.com/kr/ko/images/products/moerbylanga-table-oak-veneer-brown-stained__0737110_pe740888_s5.jpg?f=s,80365802
VANGSTA 방스타 / TEODORES 테오도레스,"178,800",테이블+의자2, 화이트/화이트,80/120 cm,5,2,https://www.ikea.com/kr/ko/p/vangsta-teodores-table-and-2-chairs-white-white-s99221210/,https://www.ikea.com/kr/ko/images/products/vangsta-teodores-table-and-2-chairs-white-white__0738115_pe741383_s5.jpg?f=s,99221210
DOCKSTA 독스타,"299,000",테이블, 화이트/화이트,103 cm,4.6,12,https://www.ikea.com/kr/ko/p/docksta-table-white-white-s79324997/,https://www.ikea.com/kr/ko/images/products/docksta-table-white-white__0803262_pe768820_s5.jpg?f=s,79324997
TROTTEN 트로텐,"119,000",책상, 화이트,140x80 cm,5,2,https://www.ikea.com/kr/ko/p/trotten-desk-white-s39429557/,https://www.ikea.com/kr/ko/images/products/trotten-desk-white__1012710_pe828985_s5.jpg?f=s,39429557
LAGKAPTEN 락캅텐 / ADILS 아딜스,"69,000",책상, 화이트,140x60 cm,4.5,11,https://www.ikea.com/kr/ko/p/lagkapten-adils-desk-white-s39417154/,https://www.ikea.com/kr/ko/images/products/lagkapten-adils-desk-white__0976080_pe812978_s5.jpg?f=s,39417154
VANGSTA 방스타,"159,000",확장형테이블, 화이트,120/180x75 cm,4.6,53,https://www.ikea.com/kr/ko/p/vangsta-extendable-table-white-30361566/,https://www.ikea.com/kr/ko/images/products/vangsta-extendable-table-white__0737125_pe740898_s5.jpg?f=s,30361566
LACK 라크,"8,000",보조테이블, 화이트,35x35 cm,5,1,https://www.ikea.com/kr/ko/p/lack-side-table-white-10514792/,https://www.ikea.com/kr/ko/images/products/lack-side-table-white__1057250_pe848800_s5.jpg?f=s,10514792
LACK 라크,"19,900",커피테이블, 화이트,70x40 cm,5,2,https://www.ikea.com/kr/ko/p/lack-coffee-table-white-00361228/,https://www.ikea.com/kr/ko/images/products/lack-coffee-table-white__0513377_pe638941_s5.jpg?f=s,00361228
LAGKAPTEN 락캅텐 / ADILS 아딜스,"84,000",책상, 화이트,200x60 cm,4.7,3,https://www.ikea.com/kr/ko/p/lagkapten-adils-desk-white-s99417575/,https://www.ikea.com/kr/ko/images/products/lagkapten-adils-desk-white__0976151_pe813044_s5.jpg?f=s,99417575
ADILS 아딜스,"5,000",다리, 화이트,No Size,4.5,33,https://www.ikea.com/kr/ko/p/adils-leg-white-80217977/,https://www.ikea.com/kr/ko/images/products/adils-leg-white__0734621_pe739540_s5.jpg?f=s,80217977
PÅHL 폴,"25,000",책상선반, 화이트,64x60 cm,No Review,No Review,https://www.ikea.com/kr/ko/p/pahl-desk-top-shelf-white-90519502/,https://www.ikea.com/kr/ko/images/products/pahl-desk-top-shelf-white__0727235_pe735561_s5.jpg?f=s,90519502
NORDMYRA 노르드뮈라 / NORDMYRA 노르드뮈라,"348,600",테이블+의자4, 화이트 자작나무무늬목/화이트 자작나무,120x75 cm,5,1,https://www.ikea.com/kr/ko/p/nordmyra-nordmyra-table-and-4-chairs-white-birch-veneer-white-birch-s99416873/,https://www.ikea.com/kr/ko/images/products/nordmyra-nordmyra-table-and-4-chairs-white-birch-veneer-white-birch__0977300_pe813523_s5.jpg?f=s,99416873
VOXLÖV 복슬뢰브,"399,000",식탁, 라이트 대나무,180x90 cm,5,5,https://www.ikea.com/kr/ko/p/voxloev-dining-table-light-bamboo-60449266/,https://www.ikea.com/kr/ko/images/products/voxloev-dining-table-light-bamboo__0997396_pe822660_s5.jpg?f=s,60449266
IDÅSEN 이도센,"259,000",테이블, 브라운/베이지,140x70x75 cm,4.5,2,https://www.ikea.com/kr/ko/p/idasen-table-brown-beige-s59395900/,https://www.ikea.com/kr/ko/images/products/idasen-table-brown-beige__0932308_pe791407_s5.jpg?f=s,59395900
SKOGSTA 스콕스타,"699,000",식탁, 아카시아나무,235x100 cm,4.8,14,https://www.ikea.com/kr/ko/p/skogsta-dining-table-acacia-40419265/,https://www.ikea.com/kr/ko/images/products/skogsta-dining-table-acacia__0546603_pe656255_s5.jpg?f=s,40419265
MICKE 미케,"229,000",코너워크스테이션, 화이트,100x142 cm,4.4,53,https://www.ikea.com/kr/ko/p/micke-corner-workstation-white-20354284/,https://www.ikea.com/kr/ko/images/products/micke-corner-workstation-white__0734328_pe739442_s5.jpg?f=s,20354284
LANEBERG 라네베리,"249,000",확장형테이블, 화이트,130/190x80 cm,5,2,https://www.ikea.com/kr/ko/p/laneberg-extendable-table-white-80416137/,https://www.ikea.com/kr/ko/images/products/laneberg-extendable-table-white__0722925_pe733775_s5.jpg?f=s,80416137
IDÅSEN 이도센,"279,000",테이블, 블랙/베이지,140x70x105 cm,No Review,No Review,https://www.ikea.com/kr/ko/p/idasen-table-black-beige-s59399540/,https://www.ikea.com/kr/ko/images/products/idasen-table-black-beige__0939697_pe794638_s5.jpg?f=s,59399540
STOCKHOLM 스톡홀름,"299,000",커피테이블, 호두나무무늬목,180x59 cm,4.4,16,https://www.ikea.com/kr/ko/p/stockholm-coffee-table-walnut-veneer-90353078/,https://www.ikea.com/kr/ko/images/products/stockholm-coffee-table-walnut-veneer__0181245_pe332924_s5.jpg?f=s,90353078
HALVDAN 할브단,"299,000",테이블, 자작나무,120 cm,5,2,https://www.ikea.com/kr/ko/p/halvdan-table-birch-80480519/,https://www.ikea.com/kr/ko/images/products/halvdan-table-birch__0933526_pe792072_s5.jpg?f=s,80480519
HOL 홀,"79,900",수납테이블, 아카시아나무,98x50 cm,4.8,24,https://www.ikea.com/kr/ko/p/hol-storage-table-acacia-70353022/,https://www.ikea.com/kr/ko/images/products/hol-storage-table-acacia__0104310_pe251255_s5.jpg?f=s,70353022
MELLTORP 멜토르프,"35,000",하부프레임, 화이트,125x75 cm,5,8,https://www.ikea.com/kr/ko/p/melltorp-underframe-white-70280101/,https://www.ikea.com/kr/ko/images/products/melltorp-underframe-white__0736910_pe740800_s5.jpg?f=s,70280101
TOMMARYD 톰마뤼드,"239,000",테이블, 화이트,130x70 cm,4.8,10,https://www.ikea.com/kr/ko/p/tommaryd-table-white-s79387490/,https://www.ikea.com/kr/ko/images/products/tommaryd-table-white__0898696_pe782590_s5.jpg?f=s,79387490
EKEDALEN 에케달렌,"299,000",확장형테이블, 화이트,120/180x80 cm,4.3,32,https://www.ikea.com/kr/ko/p/ekedalen-extendable-table-white-50340808/,https://www.ikea.com/kr/ko/images/products/ekedalen-extendable-table-white__0736965_pe740829_s5.jpg?f=s,50340808
RIAN 리안,"29,900",보조테이블, 화이트,50x30 cm,4.7,29,https://www.ikea.com/kr/ko/p/rian-side-table-white-70393513/,https://www.ikea.com/kr/ko/images/products/rian-side-table-white__0472747_pe614250_s5.jpg?f=s,70393513
KLIMPFJÄLL 클림프피엘 / BERGMUND 베리문드,"1,456,700",테이블+의자3/벤치2, 그레이브라운/콜보다 베이지/다크그레이,240x95 cm,No Review,No Review,https://www.ikea.com/kr/ko/p/klimpfjaell-bergmund-table-with-3-chairs-and-2-benches-grey-brown-kolboda-beige-dark-grey-s89418429/,https://www.ikea.com/kr/ko/images/products/klimpfjaell-bergmund-table-with-3-chairs-and-2-benches-grey-brown-kolboda-beige-dark-grey__0976433_pe813219_s5.jpg?f=s,89418429
NORDKISA 노르드키사,"89,900",침대협탁, 대나무,40x40 cm,4.7,27,https://www.ikea.com/kr/ko/p/nordkisa-bedside-table-bamboo-40447678/,https://www.ikea.com/kr/ko/images/products/nordkisa-bedside-table-bamboo__0756025_pe748745_s5.jpg?f=s,40447678
IDANÄS 이다네스,"199,000",드롭리프테이블, 화이트,51/86x96 cm,4.7,3,https://www.ikea.com/kr/ko/p/idanaes-drop-leaf-table-white-20487651/,https://www.ikea.com/kr/ko/images/products/idanaes-drop-leaf-table-white__0926738_pe789490_s5.jpg?f=s,20487651
PÅHL 폴,"74,900",책상, 화이트,96x58 cm,4.4,9,https://www.ikea.com/kr/ko/p/pahl-desk-white-s19245106/,https://www.ikea.com/kr/ko/images/products/pahl-desk-white__0735887_pe740242_s5.jpg?f=s,19245106
VÄDRA 베드라,"24,900",기저귀교환매트,No Color,48x74 cm,4,6,https://www.ikea.com/kr/ko/p/vaedra-babycare-mat-10263524/,https://www.ikea.com/kr/ko/images/products/vaedra-babycare-mat__0606116_pe682034_s5.jpg?f=s,10263524
ÖNSKLIG 왼스클리그,"12,900",기저귀교환대수납통4종, 화이트,No Size,4.3,9,https://www.ikea.com/kr/ko/p/oensklig-stor-baskets-changing-tbl-set-of-4-white-10199284/,https://www.ikea.com/kr/ko/images/products/oensklig-stor-baskets-changing-tbl-set-of-4-white__0711380_pe728172_s5.jpg?f=s,10199284
RÅVAROR 로바로르,"299,000",식탁, 참나무무늬목,130x78 cm,5,1,https://www.ikea.com/kr/ko/p/ravaror-dining-table-oak-veneer-20454523/,https://www.ikea.com/kr/ko/images/products/ravaror-dining-table-oak-veneer__0835201_pe778340_s5.jpg?f=s,20454523
SKUMPARP 스쿰파르프,"249,000",식탁, 대나무/브라운,140x84 cm,3,1,https://www.ikea.com/kr/ko/p/skumparp-dining-table-bamboo-brown-40482723/,https://www.ikea.com/kr/ko/images/products/skumparp-dining-table-bamboo-brown__0964567_pe809124_s5.jpg?f=s,40482723
LAGKAPTEN 락캅텐 / ALEX 알렉스,"248,800",책상, 화이트스테인 참나무무늬/화이트,140x60 cm,No Review,No Review,https://www.ikea.com/kr/ko/p/lagkapten-alex-desk-white-stained-oak-effect-white-s29432027/,https://www.ikea.com/kr/ko/images/products/lagkapten-alex-desk-white-stained-oak-effect-white__1022010_pe832396_s5.jpg?f=s,29432027
IDÅSEN 이도센,"109,000",테이블상판, 브라운,140x70 cm,No Review,No Review,https://www.ikea.com/kr/ko/p/idasen-table-top-brown-00473754/,https://www.ikea.com/kr/ko/images/products/idasen-table-top-brown__0955873_pe804180_s5.jpg?f=s,00473754
BEKANT 베칸트,"79,000",테이블상판, 화이트,160x80 cm,5,2,https://www.ikea.com/kr/ko/p/bekant-table-top-white-80353535/,https://www.ikea.com/kr/ko/images/products/bekant-table-top-white__0734706_pe739601_s5.jpg?f=s,80353535
INGO 잉오,"79,900",테이블, 소나무,120x75 cm,4.5,12,https://www.ikea.com/kr/ko/p/ingo-table-pine-60161797/,https://www.ikea.com/kr/ko/images/products/ingo-table-pine__0737092_pe740877_s5.jpg?f=s,60161797
DOCKSTA 독스타 / TOBIAS 토비아스,"698,600",테이블+의자4, 화이트 화이트/투명 크롬도금,103 cm,No Review,No Review,https://www.ikea.com/kr/ko/p/docksta-tobias-table-and-4-chairs-white-white-transparent-chrome-plated-s29483432/,https://www.ikea.com/kr/ko/images/products/docksta-tobias-table-and-4-chairs-white-white-transparent-chrome-plated__1099610_pe865812_s5.jpg?f=s,29483432
TORSBY 토르스뷔,"229,000",테이블, 크롬도금/하이글로스 화이트,135x85 cm,5,1,https://www.ikea.com/kr/ko/p/torsby-table-chrome-plated-high-gloss-white-s19931846/,https://www.ikea.com/kr/ko/images/products/torsby-table-chrome-plated-high-gloss-white__0737361_pe741017_s5.jpg?f=s,19931846
GLADOM 글라돔,"17,900",트레이테이블, 화이트,45x53 cm,4.5,108,https://www.ikea.com/kr/ko/p/gladom-tray-table-white-50337820/,https://www.ikea.com/kr/ko/images/products/gladom-tray-table-white__0470732_pe612912_s5.jpg?f=s,50337820
VITTSJÖ 빗셰,"49,900",노트북책상, 화이트/유리,100x36 cm,4.6,20,https://www.ikea.com/kr/ko/p/vittsjoe-laptop-table-white-glass-10303445/,https://www.ikea.com/kr/ko/images/products/vittsjoe-laptop-table-white-glass__0736024_pe740335_s5.jpg?f=s,10303445
TROTTEN 트로텐,"30,000",테이블상판, 화이트,120x60 cm,5,2,https://www.ikea.com/kr/ko/p/trotten-table-top-white-40487792/,https://www.ikea.com/kr/ko/images/products/trotten-table-top-white__1009434_pe827596_s5.jpg?f=s,40487792
SUNDVIK 순드비크,"59,900",어린이테이블, 그레이,76x50 cm,5,2,https://www.ikea.com/kr/ko/p/sundvik-childrens-table-grey-40494033/,https://www.ikea.com/kr/ko/images/products/sundvik-childrens-table-grey__0959669_pe806125_s5.jpg?f=s,40494033
ALEX 알렉스,"99,900",서랍유닛, 화이트,36x70 cm,4.4,13,https://www.ikea.com/kr/ko/p/alex-drawer-unit-white-40473549/,https://www.ikea.com/kr/ko/images/products/alex-drawer-unit-white__0977775_pe813763_s5.jpg?f=s,40473549
LILLÅSEN 릴로센,"179,000",책상, 대나무,102x49 cm,4.6,18,https://www.ikea.com/kr/ko/p/lillasen-desk-bamboo-60278288/,https://www.ikea.com/kr/ko/images/products/lillasen-desk-bamboo__0736017_pe740344_s5.jpg?f=s,60278288
ALEX 알렉스,"179,000",책상, 화이트,100x48 cm,4.8,4,https://www.ikea.com/kr/ko/p/alex-desk-white-30473559/,https://www.ikea.com/kr/ko/images/products/alex-desk-white__0977658_pe813725_s5.jpg?f=s,30473559
INGATORP 잉아토르프,"179,000",드롭리프테이블, 블랙브라운,65/123x78 cm,4.5,4,https://www.ikea.com/kr/ko/p/ingatorp-drop-leaf-table-black-brown-60365520/,https://www.ikea.com/kr/ko/images/products/ingatorp-drop-leaf-table-black-brown__0737121_pe740894_s5.jpg?f=s,60365520
VÄBY 베뷔,"299,000",테이블, 호두나무무늬목,140x85 cm,4.9,7,https://www.ikea.com/kr/ko/p/vaeby-table-walnut-veneer-80400396/,https://www.ikea.com/kr/ko/images/products/vaeby-table-walnut-veneer__0611149_pe685359_s5.jpg?f=s,80400396
BENGTHÅKAN 벵토칸,"39,900",스툴, 대나무무늬목,No Size,4.1,14,https://www.ikea.com/kr/ko/p/bengthakan-stool-bamboo-veneer-50362876/,https://www.ikea.com/kr/ko/images/products/bengthakan-stool-bamboo-veneer__0491298_pe624967_s5.jpg?f=s,50362876
SANDSBERG 산스베리 / ADDE 아데,"109,000",테이블+의자4, 블랙/블랙,110x67 cm,No Review,No Review,https://www.ikea.com/kr/ko/p/sandsberg-adde-table-and-4-chairs-black-black-s29429195/,https://www.ikea.com/kr/ko/images/products/sandsberg-adde-table-and-4-chairs-black-black__1016431_pe830392_s5.jpg?f=s,29429195
MÖCKELBY 뫼켈뷔,"899,000",테이블, 참나무,235x100 cm,4.6,12,https://www.ikea.com/kr/ko/p/moeckelby-table-oak-80293773/,https://www.ikea.com/kr/ko/images/products/moeckelby-table-oak__0737107_pe740885_s5.jpg?f=s,80293773
VIKHAMMER 빅함메르,"89,900",침대협탁, 화이트,40x39 cm,4.7,10,https://www.ikea.com/kr/ko/p/vikhammer-bedside-table-white-80388974/,https://www.ikea.com/kr/ko/images/products/vikhammer-bedside-table-white__0569519_pe665930_s5.jpg?f=s,80388974
STENARED 스테나레드,"499,000",식탁, 스톤 효과 석영/대나무,140x75 cm,4.6,5,https://www.ikea.com/kr/ko/p/stenared-dining-table-stone-effect-quartz-bamboo-60467887/,https://www.ikea.com/kr/ko/images/products/stenared-dining-table-stone-effect-quartz-bamboo__0788199_pe763525_s5.jpg?f=s,60467887
MICKE 미케,"129,000",책상, 화이트,142x50 cm,4.2,88,https://www.ikea.com/kr/ko/p/micke-desk-white-40354278/,https://www.ikea.com/kr/ko/images/products/micke-desk-white__0736020_pe740347_s5.jpg?f=s,40354278
EILIF 에일리프,"74,900",책상스크린, 그레이,80x48 cm,No Review,No Review,https://www.ikea.com/kr/ko/p/eilif-screen-for-desk-grey-60482784/,https://www.ikea.com/kr/ko/images/products/eilif-screen-for-desk-grey__0929831_pe790484_s5.jpg?f=s,60482784
FELFRITT 펠프리트,"29,900",노트북/침대트레이, 대나무,58x32x27 cm,5,8,https://www.ikea.com/kr/ko/p/felfritt-laptop-bed-tray-bamboo-70500527/,https://www.ikea.com/kr/ko/images/products/felfritt-laptop-bed-tray-bamboo__0962166_pe807977_s5.jpg?f=s,70500527
UTESPELARE 우테스펠라레,"149,000",게이밍 책상, 블랙,160x80 cm,4.6,8,https://www.ikea.com/kr/ko/p/utespelare-gaming-desk-black-40500350/,https://www.ikea.com/kr/ko/images/products/utespelare-gaming-desk-black__0985179_pe816538_s5.jpg?f=s,40500350
NORRÅKER 노로케르,"249,000",테이블, 자작나무,125x74 cm,5,3,https://www.ikea.com/kr/ko/p/norraker-table-birch-70428980/,https://www.ikea.com/kr/ko/images/products/norraker-table-birch__0672488_pe716733_s5.jpg?f=s,70428980
LAGKAPTEN 락캅텐 / MITTBACK 미트바크,"159,000",책상, 라이트그린/자작나무,140x60 cm,No Review,No Review,https://www.ikea.com/kr/ko/p/lagkapten-mittback-desk-light-green-birch-s09478295/,https://www.ikea.com/kr/ko/images/products/lagkapten-mittback-desk-light-green-birch__1078925_pe857332_s5.jpg?f=s,09478295
NESNA 네스나,"14,900",침대협탁, 대나무,36x35 cm,4.7,54,https://www.ikea.com/kr/ko/p/nesna-bedside-table-bamboo-20247128/,https://www.ikea.com/kr/ko/images/products/nesna-bedside-table-bamboo__0133450_pe288918_s5.jpg?f=s,20247128
BEKANT 베칸트,"169,000",책상, 화이트,120x80 cm,4.7,9,https://www.ikea.com/kr/ko/p/bekant-desk-white-s09222558/,https://www.ikea.com/kr/ko/images/products/bekant-desk-white__0736386_pe740515_s5.jpg?f=s,09222558
LIXHULT 릭스훌트,"39,900",수납장, 메탈/앤트러싸이트,35x60 cm,4.7,18,https://www.ikea.com/kr/ko/p/lixhult-cabinet-metal-anthracite-00476521/,https://www.ikea.com/kr/ko/images/products/lixhult-cabinet-metal-anthracite__0914419_pe784005_s5.jpg?f=s,00476521
LINNMON 린몬 / OLOV 올로브,"79,000",책상, 다크그레이/블랙,100x60 cm,4.8,5,https://www.ikea.com/kr/ko/p/linnmon-olov-desk-dark-grey-black-s89416114/,https://www.ikea.com/kr/ko/images/products/linnmon-olov-desk-dark-grey-black__0977213_pe813458_s5.jpg?f=s,89416114
LAGKAPTEN 락캅텐 / ALEX 알렉스,"158,900",책상, 화이트,140x60 cm,5,1,https://www.ikea.com/kr/ko/p/lagkapten-alex-desk-white-s29431928/,https://www.ikea.com/kr/ko/images/products/lagkapten-alex-desk-white__1022428_pe832716_s5.jpg?f=s,29431928
LAGKAPTEN 락캅텐 / TILLSLAG 틸슬라그,"119,000",책상, 라이트그린/화이트,140x60 cm,5,1,https://www.ikea.com/kr/ko/p/lagkapten-tillslag-desk-light-green-white-s49478284/,https://www.ikea.com/kr/ko/images/products/lagkapten-tillslag-desk-light-green-white__1078927_pe857328_s5.jpg?f=s,49478284
NORDVIKEN 노르드비켄,"549,000",확장형테이블, 앤티크 스테인,152/223x95 cm,4.8,4,https://www.ikea.com/kr/ko/p/nordviken-extendable-table-antique-stain-40488560/,https://www.ikea.com/kr/ko/images/products/nordviken-extendable-table-antique-stain__0832851_pe777857_s5.jpg?f=s,40488560
TINGBY 팅뷔,"49,900",이동식 보조테이블, 화이트,50x50 cm,4.7,32,https://www.ikea.com/kr/ko/p/tingby-side-table-on-castors-white-60295928/,https://www.ikea.com/kr/ko/images/products/tingby-side-table-on-castors-white__0441842_pe593578_s5.jpg?f=s,60295928
ALEX 알렉스,"229,000",책상, 화이트,132x58 cm,4.5,8,https://www.ikea.com/kr/ko/p/alex-desk-white-60483439/,https://www.ikea.com/kr/ko/images/products/alex-desk-white__0977666_pe813729_s5.jpg?f=s,60483439
INGATORP 잉아토르프,"499,000",확장형테이블, 화이트,110/155 cm,2.3,3,https://www.ikea.com/kr/ko/p/ingatorp-extendable-table-white-00365523/,https://www.ikea.com/kr/ko/images/products/ingatorp-extendable-table-white__0737089_pe740879_s5.jpg?f=s,00365523
IKEA PS 2012,"249,000",드롭리프테이블, 대나무/화이트,74/106/138x80 cm,4.4,5,https://www.ikea.com/kr/ko/p/ikea-ps-2012-drop-leaf-table-bamboo-white-00206807/,https://www.ikea.com/kr/ko/images/products/ikea-ps-2012-drop-leaf-table-bamboo-white__0737119_pe740892_s5.jpg?f=s,00206807
JOKKMOKK 요크모크,"20,000",유리상판, 투명,118x74 cm,5,2,https://www.ikea.com/kr/ko/p/jokkmokk-glass-top-transparent-80494154/,https://www.ikea.com/kr/ko/images/products/jokkmokk-glass-top-transparent__0088347_pe219254_s5.jpg?f=s,80494154
EKEDALEN 에케달렌 / ODGER 오드게르,"1,048,400",테이블+의자6, 자작나무/블루,180/240 cm,4.5,2,https://www.ikea.com/kr/ko/p/ekedalen-odger-table-and-6-chairs-birch-blue-s69221481/,https://www.ikea.com/kr/ko/images/products/ekedalen-odger-table-and-6-chairs-birch-blue__0737446_pe741095_s5.jpg?f=s,69221481
MELLTORP 멜토르프 / TEODORES 테오도레스,"189,500",테이블+의자4, 화이트,125 cm,4.7,7,https://www.ikea.com/kr/ko/p/melltorp-teodores-table-and-4-chairs-white-s09221257/,https://www.ikea.com/kr/ko/images/products/melltorp-teodores-table-and-4-chairs-white__0738057_pe741340_s5.jpg?f=s,09221257
TILLSLAG 틸슬라그,"35,000",트레슬, 그린 메탈,No Size,No Review,No Review,https://www.ikea.com/kr/ko/p/tillslag-trestle-green-metal-60522558/,https://www.ikea.com/kr/ko/images/products/tillslag-trestle-green-metal__1067395_pe852704_s5.jpg?f=s,60522558
HELMER 헬메르,"34,900",이동식서랍유닛, 화이트,28x69 cm,4.6,1713,https://www.ikea.com/kr/ko/p/helmer-drawer-unit-on-castors-white-90251046/,https://www.ikea.com/kr/ko/images/products/helmer-drawer-unit-on-castors-white__0175264_pe328644_s5.jpg?f=s,90251046
LACK 라크,"34,900",커피테이블, 화이트,90x55 cm,4,13,https://www.ikea.com/kr/ko/p/lack-coffee-table-white-70449906/,https://www.ikea.com/kr/ko/images/products/lack-coffee-table-white__0702218_pe724350_s5.jpg?f=s,70449906
RÅSKOG 로스코그,"37,900",카트, 화이트,35x45x78 cm,4.8,228,https://www.ikea.com/kr/ko/p/raskog-trolley-white-70376721/,https://www.ikea.com/kr/ko/images/products/raskog-trolley-white__0503386_pe632627_s5.jpg?f=s,70376721
OPPLI 오플리,"199,000",테이블, 대나무,90 cm,5,1,https://www.ikea.com/kr/ko/p/oppli-table-bamboo-10401342/,https://www.ikea.com/kr/ko/images/products/oppli-table-bamboo__0596135_pe676441_s5.jpg?f=s,10401342
