Name,Price,Category,Color,Size,Rating,Reviews,URL,Image URL,Product Number
GLADSTAD 글라스타드,"199,000",쿠션형 침대프레임, 카부사 라이트그레이,120x200 cm,No Review,No Review,https://www.ikea.com/kr/ko/p/gladstad-upholstered-bed-frame-kabusa-light-grey-80490448/,https://www.ikea.com/kr/ko/images/products/gladstad-upholstered-bed-frame-kabusa-light-grey__0984347_pe816236_s5.jpg?f=s,80490448
GJÖRA 예라,"479,000",침대프레임, 자작나무/뢴세트,150x200 cm,4.5,8,https://www.ikea.com/kr/ko/p/gjoera-bed-frame-birch-loenset-s19198218/,https://www.ikea.com/kr/ko/images/products/gjoera-bed-frame-birch-loenset__0637518_pe698354_s5.jpg?f=s,19198218
SLÄKT 슬렉트,"329,000",침대프레임+수납/갈빗살, 화이트,90x200 cm,No Review,No Review,https://www.ikea.com/kr/ko/p/slaekt-bed-frame-w-storage-slatted-bedbase-white-s99291967/,https://www.ikea.com/kr/ko/images/products/slaekt-bed-frame-w-storage-slatted-bedbase-white__0648346_pe704865_s5.jpg?f=s,99291967
BRIMNES 브림네스,"299,000",데이베드프레임+서랍2, 화이트,80x200 cm,No Review,No Review,https://www.ikea.com/kr/ko/p/brimnes-day-bed-frame-with-2-drawers-white-30503655/,https://www.ikea.com/kr/ko/images/products/brimnes-day-bed-frame-with-2-drawers-white__0654996_pe708887_s5.jpg?f=s,30503655
KLEPPSTAD 클렙스타드,"159,000",침대프레임, 화이트/비슬레 베이지,150x200 cm,4.7,3,https://www.ikea.com/kr/ko/p/kleppstad-bed-frame-white-vissle-beige-30492671/,https://www.ikea.com/kr/ko/images/products/kleppstad-bed-frame-white-vissle-beige__1035340_pe840527_s5.jpg?f=s,30492671
SVÄRTA 스베르타,"299,000",로프트침대프레임+책상상판, 실버,90x200 cm,4.3,14,https://www.ikea.com/kr/ko/p/svaerta-loft-bed-frame-with-desk-top-silver-colour-s19154200/,https://www.ikea.com/kr/ko/images/products/svaerta-loft-bed-frame-with-desk-top-silver-colour__0636281_pe697777_s5.jpg?f=s,19154200
KONGSHUS 콩스후스,"284,000",침대프레임, 대나무/뢴세트,120x200 cm,4.5,4,https://www.ikea.com/kr/ko/p/kongshus-bed-frame-bamboo-loenset-s19281986/,https://www.ikea.com/kr/ko/images/products/kongshus-bed-frame-bamboo-loenset__0651747_pe707089_s5.jpg?f=s,19281986
VEVELSTAD 베벨스타드,"119,000",침대프레임, 화이트,150x200 cm,No Review,No Review,https://www.ikea.com/kr/ko/p/vevelstad-bed-frame-white-60506394/,https://www.ikea.com/kr/ko/images/products/vevelstad-bed-frame-white__1035358_pe840534_s5.jpg?f=s,60506394
TYSSEDAL 튀세달,"599,000",침대프레임, 화이트/뢴세트,180x200 cm,4.5,2,https://www.ikea.com/kr/ko/p/tyssedal-bed-frame-white-loenset-s59198645/,https://www.ikea.com/kr/ko/images/products/tyssedal-bed-frame-white-loenset__0637608_pe698420_s5.jpg?f=s,59198645
GURSKEN 구르스켄,"348,600",침실가구, 5종,150x200 cm,No Review,No Review,https://www.ikea.com/kr/ko/p/gursken-bedroom-furniture-set-of-5-light-beige-s69417015/,https://www.ikea.com/kr/ko/images/products/gursken-bedroom-furniture-set-of-5-light-beige__0970603_pe811129_s5.jpg?f=s,69417015
PLATSA 플랏사,"836,500",수납침대프레임, 화이트,140x244x223 cm,No Review,No Review,https://www.ikea.com/kr/ko/p/platsa-bed-frame-with-storage-white-s19336540/,https://www.ikea.com/kr/ko/images/products/platsa-bed-frame-with-storage-white__0835443_pe778577_s5.jpg?f=s,19336540
LÖVA 뢰바,"14,900",침대캐노피, 그린,No Size,4.5,6,https://www.ikea.com/kr/ko/p/loeva-bed-canopy-green-70338404/,https://www.ikea.com/kr/ko/images/products/loeva-bed-canopy-green__0711901_pe728561_s5.jpg?f=s,70338404
SUFFLETT 수플레트,"19,900",베드텐트, 핑크,70/80/90 ,4.4,5,https://www.ikea.com/kr/ko/p/sufflett-bed-tent-pink-60332469/,https://www.ikea.com/kr/ko/images/products/sufflett-bed-tent-pink__0711400_pe728188_s5.jpg?f=s,60332469
TUFFING 투핑,"150,000",로프트침대프레임, 다크그레이,90x200 cm,4,11,https://www.ikea.com/kr/ko/p/tuffing-loft-bed-frame-dark-grey-10299448/,https://www.ikea.com/kr/ko/images/products/tuffing-loft-bed-frame-dark-grey__0638050_pe698663_s5.jpg?f=s,10299448
VADHEIM 바드헤임,"899,000",오토만침대, 군나레드 라이트그린,180x200 cm,5,1,https://www.ikea.com/kr/ko/p/vadheim-upholstered-ottoman-bed-gunnared-light-green-90465641/,https://www.ikea.com/kr/ko/images/products/vadheim-upholstered-ottoman-bed-gunnared-light-green__0859662_pe781074_s5.jpg?f=s,90465641
TUFJORD 투피오르드,"849,000",쿠션형 침대프레임, 군나레드 블루,180x200 cm,4,3,https://www.ikea.com/kr/ko/p/tufjord-upholstered-bed-frame-gunnared-blue-00446416/,https://www.ikea.com/kr/ko/images/products/tufjord-upholstered-bed-frame-gunnared-blue__0859775_pe781090_s5.jpg?f=s,00446416
FLOTTEBO 플로테보,"749,000",소파베드+보조테이블, 비슬레 퍼플,120 cm,No Review,No Review,https://www.ikea.com/kr/ko/p/flottebo-sofa-bed-with-side-table-vissle-purple-s39297439/,https://www.ikea.com/kr/ko/images/products/flottebo-sofa-bed-with-side-table-vissle-purple__0713821_pe729790_s5.jpg?f=s,39297439
VEVELSTAD 베벨스타드,"278,800",침대프레임+침대헤드2, 화이트/톨크닝 라탄,150x200 cm,No Review,No Review,https://www.ikea.com/kr/ko/p/vevelstad-bed-frame-with-2-headboards-white-tolkning-rattan-s39441724/,https://www.ikea.com/kr/ko/images/products/vevelstad-bed-frame-with-2-headboards-white-tolkning-rattan__1113894_pe871584_s5.jpg?f=s,39441724
MALM 말름,"244,000",높은침대프레임, 화이트,120x200 cm,2,1,https://www.ikea.com/kr/ko/p/malm-bed-frame-high-white-20249486/,https://www.ikea.com/kr/ko/images/products/malm-bed-frame-high-white__0948885_pe799350_s5.jpg?f=s,20249486
HEMNES 헴네스,"399,000",데이베드프레임+서랍3, 화이트,80x200 cm,4.4,62,https://www.ikea.com/kr/ko/p/hemnes-day-bed-frame-with-3-drawers-white-70349327/,https://www.ikea.com/kr/ko/images/products/hemnes-day-bed-frame-with-3-drawers-white__0636371_pe697851_s5.jpg?f=s,70349327
HEMNES 헴네스,"244,000",침대프레임, 화이트 스테인,120x200 cm,4.8,5,https://www.ikea.com/kr/ko/p/hemnes-bed-frame-white-stain-80354380/,https://www.ikea.com/kr/ko/images/products/hemnes-bed-frame-white-stain__0948861_pe799327_s5.jpg?f=s,80354380
SLÄKT 슬렉트,"174,000",침대프레임+갈빗살, 화이트,90x200 cm,4.7,10,https://www.ikea.com/kr/ko/p/slaekt-bed-frame-with-slatted-bed-base-white-s59227756/,https://www.ikea.com/kr/ko/images/products/slaekt-bed-frame-with-slatted-bed-base-white__0637774_pe698536_s5.jpg?f=s,59227756
SONGESAND 송에산드,"189,000",침대프레임, 화이트/뢴세트,90x200 cm,4.2,6,https://www.ikea.com/kr/ko/p/songesand-bed-frame-white-loenset-s19241033/,https://www.ikea.com/kr/ko/images/products/songesand-bed-frame-white-loenset__0637618_pe698428_s5.jpg?f=s,19241033
MALM 말름,"294,000",높은침대프레임, 블랙브라운/루뢰위,120x200 cm,5,7,https://www.ikea.com/kr/ko/p/malm-bed-frame-high-black-brown-luroey-s79009564/,https://www.ikea.com/kr/ko/images/products/malm-bed-frame-high-black-brown-luroey__0948884_pe799349_s5.jpg?f=s,79009564
SLÄKT 슬렉트,"334,000",침대프레임+보조침대/수납, 화이트,90x200 cm,4.3,124,https://www.ikea.com/kr/ko/p/slaekt-bed-frame-with-underbed-and-storage-white-s49227752/,https://www.ikea.com/kr/ko/images/products/slaekt-bed-frame-with-underbed-and-storage-white__0637775_pe698535_s5.jpg?f=s,49227752
IDANÄS 이다네스,"349,000",침대프레임, 다크브라운 스테인,150x200 cm,5,1,https://www.ikea.com/kr/ko/p/idanaes-bed-frame-dark-brown-stained-50458893/,https://www.ikea.com/kr/ko/images/products/idanaes-bed-frame-dark-brown-stained__0916066_pe784942_s5.jpg?f=s,50458893
SNIGLAR 스니글라르,"100,000",유아용침대, 너도밤나무,60x120 cm,5,1,https://www.ikea.com/kr/ko/p/sniglar-cot-beech-50519151/,https://www.ikea.com/kr/ko/images/products/sniglar-cot-beech__0689036_pe722773_s5.jpg?f=s,50519151
SUNDVIK 순드비크,"204,000",길이조절침대+갈빗살, 화이트,80x200 cm,5,1,https://www.ikea.com/kr/ko/p/sundvik-ext-bed-frame-with-slatted-bed-base-white-s39240339/,https://www.ikea.com/kr/ko/images/products/sundvik-ext-bed-frame-with-slatted-bed-base-white__0637817_pe698558_s5.jpg?f=s,39240339
HOLARNA 홀라르나,"279,000",2인용소파베드, 봄스타드 블랙,No Size,4.3,38,https://www.ikea.com/kr/ko/p/holarna-two-seat-sofa-bed-bomstad-black-70340794/,https://www.ikea.com/kr/ko/images/products/holarna-two-seat-sofa-bed-bomstad-black__0464186_pe609282_s5.jpg?f=s,70340794
SONGESAND 송에산드,"264,000",침대프레임, 화이트/루뢰위,150x200 cm,No Review,No Review,https://www.ikea.com/kr/ko/p/songesand-bed-frame-white-luroey-s19241288/,https://www.ikea.com/kr/ko/images/products/songesand-bed-frame-white-luroey__0638583_pe699000_s5.jpg?f=s,19241288
KOPARDAL 코파르달,"284,000",침대프레임, 그레이/루뢰위,180x200 cm,4.6,12,https://www.ikea.com/kr/ko/p/kopardal-bed-frame-grey-luroey-s09157930/,https://www.ikea.com/kr/ko/images/products/kopardal-bed-frame-grey-luroey__1028817_pe835562_s5.jpg?f=s,09157930
GRIMSBU 그림스부,"80,000",침대프레임, 그레이/루뢰위,90x200 cm,4.3,3,https://www.ikea.com/kr/ko/p/grimsbu-bed-frame-grey-luroey-s79311933/,https://www.ikea.com/kr/ko/images/products/grimsbu-bed-frame-grey-luroey__0749251_pe747239_s5.jpg?f=s,79311933
VITVAL 비트발,"399,000",2층침대프레임+보조침대, 화이트/라이트그레이,90x200 cm,5,2,https://www.ikea.com/kr/ko/p/vitval-bunk-bed-frame-with-underbed-white-light-grey-s89304159/,https://www.ikea.com/kr/ko/images/products/vitval-bunk-bed-frame-with-underbed-white-light-grey__0714942_pe730293_s5.jpg?f=s,89304159
IDANÄS 이다네스,"699,000",오토만침대, 군나레드 페일핑크,150x200 cm,No Review,No Review,https://www.ikea.com/kr/ko/p/idanaes-upholstered-ottoman-bed-gunnared-pale-pink-30458969/,https://www.ikea.com/kr/ko/images/products/idanaes-upholstered-ottoman-bed-gunnared-pale-pink__1012431_pe829084_s5.jpg?f=s,30458969
HAUGA 하우가,"229,000",쿠션형 침대프레임, 비슬레 그레이,120x200 cm,4.5,2,https://www.ikea.com/kr/ko/p/hauga-upholstered-bed-frame-vissle-grey-90450079/,https://www.ikea.com/kr/ko/images/products/hauga-upholstered-bed-frame-vissle-grey__0947109_pe798379_s5.jpg?f=s,90450079
MALM 말름,"584,000",높은침대프레임+수납상자4, 화이트/뢴세트,150x200 cm,4.3,3,https://www.ikea.com/kr/ko/p/malm-bed-frame-high-w-4-storage-boxes-white-loenset-s09199893/,https://www.ikea.com/kr/ko/images/products/malm-bed-frame-high-w-4-storage-boxes-white-loenset__0638626_pe699044_s5.jpg?f=s,09199893
BRIMNES 브림네스,"170,000",수납헤드보드, 화이트,150 cm,5,1,https://www.ikea.com/kr/ko/p/brimnes-headboard-with-storage-compartment-white-00275928/,https://www.ikea.com/kr/ko/images/products/brimnes-headboard-with-storage-compartment-white__0636301_pe697796_s5.jpg?f=s,00275928
GLADSTAD 글라스타드,"279,000",침대+수납상자2, 카부사 라이트그레이,90x200 cm,No Review,No Review,https://www.ikea.com/kr/ko/p/gladstad-upholstered-bed-2-storage-boxes-kabusa-light-grey-s99406765/,https://www.ikea.com/kr/ko/images/products/gladstad-upholstered-bed-2-storage-boxes-kabusa-light-grey__1012379_pe828860_s5.jpg?f=s,99406765
SONGESAND 송에산드,"274,000",침대프레임+수납상자2, 화이트/루뢰위,120x200 cm,4.7,6,https://www.ikea.com/kr/ko/p/songesand-bed-frame-with-2-storage-boxes-white-luroey-s99240992/,https://www.ikea.com/kr/ko/images/products/songesand-bed-frame-with-2-storage-boxes-white-luroey__1051177_pe845043_s5.jpg?f=s,99240992
GLADSTAD 글라스타드,"249,000",쿠션형 침대프레임, 카부사 라이트그레이,150x200 cm,No Review,No Review,https://www.ikea.com/kr/ko/p/gladstad-upholstered-bed-frame-kabusa-light-grey-00490452/,https://www.ikea.com/kr/ko/images/products/gladstad-upholstered-bed-frame-kabusa-light-grey__0984348_pe816238_s5.jpg?f=s,00490452
IDANÄS 이다네스,"299,000",침대프레임, 화이트,120x200 cm,No Review,No Review,https://www.ikea.com/kr/ko/p/idanaes-bed-frame-white-00459649/,https://www.ikea.com/kr/ko/images/products/idanaes-bed-frame-white__0916065_pe784955_s5.jpg?f=s,00459649
VITVAL 비트발,"299,000",2층침대프레임, 화이트/라이트그레이,90x200 cm,4.8,6,https://www.ikea.com/kr/ko/p/vitval-bunk-bed-frame-white-light-grey-60411273/,https://www.ikea.com/kr/ko/images/products/vitval-bunk-bed-frame-white-light-grey__0687345_pe722121_s5.jpg?f=s,60411273
SNARUM 스나룸,"249,000",일체형 스프링 매트리스, 단단함/베이지,90x200 cm,4,2,https://www.ikea.com/kr/ko/p/snarum-wooden-base-sprung-mattress-firm-beige-30307348/,https://www.ikea.com/kr/ko/images/products/snarum-wooden-base-sprung-mattress-firm-beige__0641891_pe700779_s5.jpg?f=s,30307348
BRIMNES 브림네스,"274,000",수납침대프레임, 화이트,120x200 cm,No Review,No Review,https://www.ikea.com/kr/ko/p/brimnes-bed-frame-with-storage-white-50401043/,https://www.ikea.com/kr/ko/images/products/brimnes-bed-frame-with-storage-white__1051276_pe845124_s5.jpg?f=s,50401043
VIMLE 빔레,"3,279,000",5인용코너소파베드+긴 의자, 그란/봄스타드 골드브라운,No Size,No Review,No Review,https://www.ikea.com/kr/ko/p/vimle-crnr-sofa-bed-5-seat-w-chaise-lng-grann-bomstad-golden-brown-s49477374/,https://www.ikea.com/kr/ko/images/products/vimle-crnr-sofa-bed-5-seat-w-chaise-lng-grann-bomstad-golden-brown__0817695_pe776079_s5.jpg?f=s,49477374
BUSUNGE 부숭에,"249,000",길이조절침대, 라이트핑크,80x200 cm,4.6,61,https://www.ikea.com/kr/ko/p/busunge-extendable-bed-light-pink-70351339/,https://www.ikea.com/kr/ko/images/products/busunge-extendable-bed-light-pink__0636269_pe697769_s5.jpg?f=s,70351339
IDANÄS 이다네스,"679,000",수납침대, 군나레드 다크그레이,180x200 cm,5,1,https://www.ikea.com/kr/ko/p/idanaes-upholstered-storage-bed-gunnared-dark-grey-50447183/,https://www.ikea.com/kr/ko/images/products/idanaes-upholstered-storage-bed-gunnared-dark-grey__0984268_pe816185_s5.jpg?f=s,50447183
BRIMNES 브림네스,"314,000",수납침대프레임, 화이트/루뢰위,120x200 cm,5,2,https://www.ikea.com/kr/ko/p/brimnes-bed-frame-with-storage-white-luroey-s19278347/,https://www.ikea.com/kr/ko/images/products/brimnes-bed-frame-with-storage-white-luroey__1051276_pe845124_s5.jpg?f=s,19278347
GLADSTAD 글라스타드,"359,000",침대+수납상자2, 카부사 라이트그레이,150x200 cm,No Review,No Review,https://www.ikea.com/kr/ko/p/gladstad-upholstered-bed-2-storage-boxes-kabusa-light-grey-s19406811/,https://www.ikea.com/kr/ko/images/products/gladstad-upholstered-bed-2-storage-boxes-kabusa-light-grey__1012080_pe828858_s5.jpg?f=s,19406811
GURSKEN 구르스켄,"149,000",침대프레임+헤드, 라이트베이지/루뢰위,150x200 cm,No Review,No Review,https://www.ikea.com/kr/ko/p/gursken-bed-frame-with-headboard-light-beige-luroey-s79408666/,https://www.ikea.com/kr/ko/images/products/gursken-bed-frame-with-headboard-light-beige-luroey__0946599_pe798165_s5.jpg?f=s,79408666
GRIMSBU 그림스부,"120,000",침대프레임, 그레이/루뢰위,150x200 cm,5,1,https://www.ikea.com/kr/ko/p/grimsbu-bed-frame-grey-luroey-s99311932/,https://www.ikea.com/kr/ko/images/products/grimsbu-bed-frame-grey-luroey__0749249_pe747240_s5.jpg?f=s,99311932
VITVAL 비트발,"229,000",로프트침대프레임, 화이트/라이트그레이,90x200 cm,4.5,8,https://www.ikea.com/kr/ko/p/vitval-loft-bed-frame-white-light-grey-20411232/,https://www.ikea.com/kr/ko/images/products/vitval-loft-bed-frame-white-light-grey__0688128_pe722324_s5.jpg?f=s,20411232
TUFFING 투핑,"150,000",2층침대프레임, 다크그레이,90x200 cm,4.5,40,https://www.ikea.com/kr/ko/p/tuffing-bunk-bed-frame-dark-grey-80239234/,https://www.ikea.com/kr/ko/images/products/tuffing-bunk-bed-frame-dark-grey__0638044_pe698660_s5.jpg?f=s,80239234
RAMSTA 람스타,"140,000",데이베드프레임+갈빗살, 화이트,90x200 cm,4,4,https://www.ikea.com/kr/ko/p/ramsta-day-bed-frame-with-slatted-bed-base-white-s99184378/,https://www.ikea.com/kr/ko/images/products/ramsta-day-bed-frame-with-slatted-bed-base-white__0442871_pe594008_s5.jpg?f=s,99184378
IDANÄS 이다네스,"479,000",수납침대, 군나레드 페일핑크,120x200 cm,5,1,https://www.ikea.com/kr/ko/p/idanaes-upholstered-storage-bed-gunnared-pale-pink-40514125/,https://www.ikea.com/kr/ko/images/products/idanaes-upholstered-storage-bed-gunnared-pale-pink__0984263_pe816180_s5.jpg?f=s,40514125
VEVELSTAD 베벨스타드,"239,700",침대프레임+침대헤드2, 화이트/톨크닝 라탄,90x200 cm,No Review,No Review,https://www.ikea.com/kr/ko/p/vevelstad-bed-frame-with-2-headboards-white-tolkning-rattan-s59441803/,https://www.ikea.com/kr/ko/images/products/vevelstad-bed-frame-with-2-headboards-white-tolkning-rattan__1111399_pe870762_s5.jpg?f=s,59441803
PLATSA 플랏사,"959,000",침대프레임+도어5/서랍5, 화이트/폰네스 화이트,140x244x163 cm,No Review,No Review,https://www.ikea.com/kr/ko/p/platsa-bed-frame-with-5-door-5-drawers-white-fonnes-white-s79325384/,https://www.ikea.com/kr/ko/images/products/platsa-bed-frame-with-5-door-5-drawers-white-fonnes-white__0908342_pe783241_s5.jpg?f=s,79325384
VEVELSTAD 베벨스타드,"319,600",침대프레임+침대헤드3, 화이트/톨크닝 라탄,90x200 cm,No Review,No Review,https://www.ikea.com/kr/ko/p/vevelstad-bed-frame-with-3-headboards-white-tolkning-rattan-s79441821/,https://www.ikea.com/kr/ko/images/products/vevelstad-bed-frame-with-3-headboards-white-tolkning-rattan__1111400_pe870764_s5.jpg?f=s,79441821
PLATSA 플랏사,"399,000",수납침대프레임, 화이트,140x200 cm,4,2,https://www.ikea.com/kr/ko/p/platsa-bed-frame-with-storage-white-90453087/,https://www.ikea.com/kr/ko/images/products/platsa-bed-frame-with-storage-white__0743693_pe743113_s5.jpg?f=s,90453087
SULTAN 술탄,"15,000",다리, 블랙,No Size,1,1,https://www.ikea.com/kr/ko/p/sultan-supporting-leg-black-70172823/,https://www.ikea.com/kr/ko/images/products/sultan-supporting-leg-black__0636192_pe697706_s5.jpg?f=s,70172823
SLÄKT 슬렉트,"79,900",접이식 푸프/매트리스,No Color,No Size,4.5,8,https://www.ikea.com/kr/ko/p/slaekt-pouffe-mattress-foldable-90362964/,https://www.ikea.com/kr/ko/images/products/slaekt-pouffe-mattress-foldable__0636227_pe697740_s5.jpg?f=s,90362964
SONGESAND 송에산드,"404,000",침대프레임+수납상자2, 화이트/뢴세트,150x200 cm,5,2,https://www.ikea.com/kr/ko/p/songesand-bed-frame-with-2-storage-boxes-white-loenset-s39241249/,https://www.ikea.com/kr/ko/images/products/songesand-bed-frame-with-2-storage-boxes-white-loenset__0637607_pe698419_s5.jpg?f=s,39241249
IDANÄS 이다네스,"509,000",수납침대프레임, 화이트/뢴세트,120x200 cm,No Review,No Review,https://www.ikea.com/kr/ko/p/idanaes-bed-frame-with-storage-white-loenset-s49406541/,https://www.ikea.com/kr/ko/images/products/idanaes-bed-frame-with-storage-white-loenset__0916073_pe784949_s5.jpg?f=s,49406541
MALM 말름,"564,000",높은침대프레임+수납상자2, 블랙브라운/루뢰위,180x200 cm,4.1,7,https://www.ikea.com/kr/ko/p/malm-bed-frame-high-w-2-storage-boxes-black-brown-luroey-s69200643/,https://www.ikea.com/kr/ko/images/products/malm-bed-frame-high-w-2-storage-boxes-black-brown-luroey__0637597_pe698414_s5.jpg?f=s,69200643
FRIHETEN 프리헤텐,"599,000",수납코너소파베드, 시프테보 다크그레이,No Size,4.4,122,https://www.ikea.com/kr/ko/p/friheten-corner-sofa-bed-with-storage-skiftebo-dark-grey-s09216755/,https://www.ikea.com/kr/ko/images/products/friheten-corner-sofa-bed-with-storage-skiftebo-dark-grey__0175610_pe328883_s5.jpg?f=s,09216755
MALM 말름,"579,000",오토만침대, 화이트,150x200 cm,4.9,9,https://www.ikea.com/kr/ko/p/malm-ottoman-bed-white-90404803/,https://www.ikea.com/kr/ko/images/products/malm-ottoman-bed-white__0749127_pe745496_s5.jpg?f=s,90404803
SLÄKT 슬렉트,"160,000",보조침대+수납, 화이트,90x200 cm,4.5,2,https://www.ikea.com/kr/ko/p/slaekt-underbed-with-storage-white-s79239452/,https://www.ikea.com/kr/ko/images/products/slaekt-underbed-with-storage-white__0637776_pe698534_s5.jpg?f=s,79239452
